Estacion,Fecha,Tmax,Tmin
Prado,5/24/2013 0:00,16.8,10.1
Prado,5/25/2013 0:00,17.8,6.9
Prado,5/26/2013 0:00,19.4,9.6
Prado,5/27/2013 0:00,21,8
Prado,5/28/2013 0:00,19.3,14.3
Prado,5/29/2013 0:00,14.5,10.5
Prado,5/30/2013 0:00,18,10.6
Prado,5/31/2013 0:00,20,11.5
Prado,6/1/2013 0:00,21.2,8.5
Prado,6/2/2013 0:00,16.1,11.4
Prado,6/3/2013 0:00,19.8,7.6
Prado,6/4/2013 0:00,17.6,11.1
Prado,6/5/2013 0:00,19.5,8.5
Prado,6/6/2013 0:00,12.9,8.4
Prado,6/7/2013 0:00,18.3,6.4
Prado,6/8/2013 0:00,16.3,9.1
Prado,6/9/2013 0:00,12.6,7.4
Prado,6/10/2013 0:00,17.4,8.1
Prado,6/11/2013 0:00,22.5,7.5
Prado,6/12/2013 0:00,23.8,10.5
Prado,6/13/2013 0:00,21.8,15.7
Prado,6/14/2013 0:00,13.5,12.5
Prado,6/15/2013 0:00,15.8,3
Prado,6/16/2013 0:00,13.4,9.4
Prado,6/17/2013 0:00,13.8,7.4
Prado,6/18/2013 0:00,15.8,5.4
Prado,6/19/2013 0:00,10.4,8
Prado,6/20/2013 0:00,10.8,0.1
Prado,6/21/2013 0:00,15.5,1.4
Prado,6/22/2013 0:00,11.9,5.3
Prado,6/23/2013 0:00,12.6,3.6
Prado,6/24/2013 0:00,13.4,1.6
Prado,6/25/2013 0:00,13.6,8.4
Prado,6/26/2013 0:00,13.4,5.2
Prado,6/27/2013 0:00,19.3,7.7
Prado,6/28/2013 0:00,17.3,9.6
Prado,6/29/2013 0:00,15.3,10.4
Prado,6/30/2013 0:00,13.3,4
Prado,7/1/2013 0:00,16,3.5
Prado,7/2/2013 0:00,20.1,7.7
Prado,7/3/2013 0:00,22.4,10.3
Prado,7/4/2013 0:00,15.3,11.5
Prado,7/5/2013 0:00,16.4,13.5
Prado,7/6/2013 0:00,15.5,12.7
Prado,7/7/2013 0:00,10.2,9.2
Prado,7/8/2013 0:00,12.6,4.6
Prado,7/9/2013 0:00,15.7,3.4
Prado,7/10/2013 0:00,15.8,11.2
Prado,7/11/2013 0:00,20.6,11.1
Prado,7/12/2013 0:00,12.6,11.3
Prado,7/13/2013 0:00,13.8,8.2
Prado,7/14/2013 0:00,11.9,9.6
Prado,7/15/2013 0:00,14.1,2.4
Prado,7/16/2013 0:00,20.4,6
Prado,7/17/2013 0:00,21.9,10.5
Prado,7/18/2013 0:00,9.8,7.6
Prado,7/19/2013 0:00,8.5,7.1
Prado,7/20/2013 0:00,10.4,2
Prado,7/21/2013 0:00,6.6,5
Prado,7/22/2013 0:00,6.8,4.6
Prado,7/23/2013 0:00,9.1,6.4
Prado,7/24/2013 0:00,9.8,2.6
Prado,7/25/2013 0:00,15,2
Prado,7/26/2013 0:00,15.7,4.4
Prado,7/27/2013 0:00,19.6,10.3
Prado,7/28/2013 0:00,13.9,4.5
Prado,7/29/2013 0:00,18,4
Prado,7/30/2013 0:00,18.4,3.9
Prado,7/31/2013 0:00,23.2,12.5
Prado,8/1/2013 0:00,11,10.4
Prado,8/2/2013 0:00,9.6,9.2
Prado,8/3/2013 0:00,10.2,5.5
Prado,8/4/2013 0:00,15.4,5.1
Prado,8/5/2013 0:00,19,7.5
Prado,8/6/2013 0:00,16.9,4.6
Prado,8/7/2013 0:00,17.6,11.5
Prado,8/8/2013 0:00,12.1,11
Prado,8/9/2013 0:00,10.6,5.3
Prado,8/10/2013 0:00,13.8,1
Prado,8/11/2013 0:00,15.6,4.7
Prado,8/12/2013 0:00,16.3,5.4
Prado,8/13/2013 0:00,8.7,6.7
Prado,8/14/2013 0:00,11.9,0.6
Prado,8/15/2013 0:00,15.2,2.7
Prado,8/16/2013 0:00,12.4,2.6
Prado,8/17/2013 0:00,14.2,1.8
Prado,8/18/2013 0:00,21.4,5.7
Prado,8/19/2013 0:00,23.7,11
Prado,8/20/2013 0:00,25.8,10.6
Prado,8/21/2013 0:00,18.7,14.5
Prado,8/22/2013 0:00,11.7,8
Prado,8/23/2013 0:00,7.7,4.3
Prado,8/24/2013 0:00,11,5.9
Prado,8/25/2013 0:00,8.4,4.4
Prado,8/26/2013 0:00,10.2,5.2
Prado,8/27/2013 0:00,13.6,4.3
Prado,8/28/2013 0:00,22.1,8
Prado,8/29/2013 0:00,24.5,10.9
Prado,8/30/2013 0:00,25.9,10.6
Prado,8/31/2013 0:00,25.6,11.2
Prado,9/1/2013 0:00,21,10
Prado,9/2/2013 0:00,17,11.6
Prado,9/3/2013 0:00,11.7,8.8
Prado,9/4/2013 0:00,12.8,5.2
Prado,9/5/2013 0:00,17.8,7.9
Prado,9/6/2013 0:00,23.8,11.6
Prado,9/7/2013 0:00,18.1,14.7
Prado,9/8/2013 0:00,19.1,12.9
Prado,9/9/2013 0:00,27.2,11.4
Prado,9/10/2013 0:00,31.9,18.6
Prado,9/11/2013 0:00,29.3,23.4
Prado,9/12/2013 0:00,27.8,19
Prado,9/13/2013 0:00,12.8,12.6
Prado,9/14/2013 0:00,11.7,9.3
Prado,9/15/2013 0:00,12.2,10
Prado,9/16/2013 0:00,11.6,10
Prado,9/17/2013 0:00,9.2,6.8
Prado,9/18/2013 0:00,15.3,5.3
Prado,9/19/2013 0:00,20,6.7
Prado,9/20/2013 0:00,19,7.6
Prado,9/21/2013 0:00,16.8,6.3
Prado,9/22/2013 0:00,12.6,9.6
Prado,9/23/2013 0:00,12.6,7.5
Prado,9/24/2013 0:00,12.2,8.3
Prado,9/25/2013 0:00,15.2,5.5
Prado,9/26/2013 0:00,18.8,5.4
Prado,9/27/2013 0:00,19.6,9.6
Prado,9/28/2013 0:00,18.2,13
Prado,9/29/2013 0:00,15.4,12.9
Prado,9/30/2013 0:00,14.6,7.5
Prado,10/1/2013 0:00,15,8.3
Prado,10/2/2013 0:00,17.4,12
Prado,10/3/2013 0:00,17.7,9.5
Prado,10/4/2013 0:00,15.9,9.5
Prado,10/5/2013 0:00,15.4,11.2
Prado,10/6/2013 0:00,20.1,6.3
Prado,10/7/2013 0:00,23.4,10.5
Prado,10/8/2013 0:00,24.4,11.5
Prado,10/9/2013 0:00,27.2,14
Prado,10/10/2013 0:00,25.7,13.9
Prado,10/11/2013 0:00,16.9,12.9
Prado,10/12/2013 0:00,20.2,13.9
Prado,10/13/2013 0:00,19.3,15
Prado,10/14/2013 0:00,22,13.3
Prado,10/15/2013 0:00,24.9,13.9
Prado,10/16/2013 0:00,27.6,13.8
Prado,10/17/2013 0:00,27.4,15
Prado,10/18/2013 0:00,17.8,14.8
Prado,10/19/2013 0:00,27.2,10.5
Prado,10/20/2013 0:00,19.8,17.5
Prado,10/21/2013 0:00,16.2,14.1
Prado,10/22/2013 0:00,20.3,6
Prado,10/23/2013 0:00,23.4,14
Prado,10/24/2013 0:00,14.8,12.6
Prado,10/25/2013 0:00,20.2,5.8
Prado,10/26/2013 0:00,19.6,13.8
Prado,10/27/2013 0:00,18,14
Prado,10/28/2013 0:00,22.8,5.5
Prado,10/29/2013 0:00,24.2,11.6
Prado,10/30/2013 0:00,23.4,13
Prado,10/31/2013 0:00,23.6,13
Prado,11/1/2013 0:00,20.6,18
Prado,11/2/2013 0:00,17.8,16.3
Prado,11/3/2013 0:00,17.4,13.5
Prado,11/4/2013 0:00,18.6,13
Prado,11/5/2013 0:00,23.5,9.6
Prado,11/6/2013 0:00,26.6,13.3
Prado,11/7/2013 0:00,26.9,15.5
Prado,11/8/2013 0:00,21.8,17.3
Prado,11/9/2013 0:00,22.2,16
Prado,11/10/2013 0:00,22.9,16
Prado,11/11/2013 0:00,19,18
Prado,11/12/2013 0:00,26.7,15.6
Prado,11/13/2013 0:00,26,14.2
Prado,11/14/2013 0:00,32.8,14.1
Prado,11/15/2013 0:00,22.4,19.4
Prado,11/16/2013 0:00,18.2,14.3
Prado,11/17/2013 0:00,26.1,10.8
Prado,11/18/2013 0:00,27.4,15.1
Prado,11/19/2013 0:00,19.1,18.1
Prado,11/20/2013 0:00,20.9,17.1
Prado,11/21/2013 0:00,20.8,17.4
Prado,11/22/2013 0:00,26.8,12.6
Prado,11/23/2013 0:00,28.6,15.6
Prado,11/24/2013 0:00,31.7,17.4
Prado,11/25/2013 0:00,28.1,19.6
Prado,11/26/2013 0:00,19,17.5
Prado,11/27/2013 0:00,20.6,16.4
Prado,11/28/2013 0:00,25,13.3
Prado,11/29/2013 0:00,21.5,16.5
Prado,11/30/2013 0:00,29,12.9
Prado,12/1/2013 0:00,29.4,17.4
Prado,12/2/2013 0:00,32.4,19.7
Prado,12/3/2013 0:00,19.2,15.5
Prado,12/4/2013 0:00,31.1,12.3
Prado,12/5/2013 0:00,20.9,14.8
Prado,12/6/2013 0:00,20,14.4
Prado,12/7/2013 0:00,29.2,13.3
Prado,12/8/2013 0:00,34.2,21
Prado,12/9/2013 0:00,23,19.5
Prado,12/10/2013 0:00,21.1,17.5
Prado,12/11/2013 0:00,24.6,12
Prado,12/12/2013 0:00,27.5,15.3
Prado,12/13/2013 0:00,29.6,17.2
Prado,12/14/2013 0:00,31.4,17.1
Prado,12/15/2013 0:00,34.1,21
Prado,12/16/2013 0:00,31.6,22.4
Prado,12/17/2013 0:00,33.5,20.6
Prado,12/18/2013 0:00,32.4,21.4
Prado,12/19/2013 0:00,27.6,20
Prado,12/20/2013 0:00,28,20
Prado,12/21/2013 0:00,29.7,18.6
Prado,12/22/2013 0:00,31,19.6
Prado,12/23/2013 0:00,32.4,20.4
Prado,12/24/2013 0:00,33.9,20.1
Prado,12/25/2013 0:00,35.7,23
Prado,12/26/2013 0:00,38.1,25
Prado,12/27/2013 0:00,32.6,23.3
Prado,12/28/2013 0:00,34.8,21.2
Prado,12/29/2013 0:00,35,25.3
Prado,12/30/2013 0:00,35.8,25
Prado,12/31/2013 0:00,29,23.5
Prado,1/1/2014 0:00,32.6,21
Prado,1/2/2014 0:00,23.4,22
Prado,1/3/2014 0:00,21.8,18.3
Prado,1/4/2014 0:00,29.6,14.9
Prado,1/5/2014 0:00,30,19.9
Prado,1/6/2014 0:00,35.5,19
Prado,1/7/2014 0:00,22.5,21.4
Prado,1/8/2014 0:00,25.4,19.4
Prado,1/9/2014 0:00,32.1,16
Prado,1/10/2014 0:00,29.1,19.2
Prado,1/11/2014 0:00,21.9,20.6
Prado,1/12/2014 0:00,23.1,16.4
Prado,1/13/2014 0:00,26.4,15.4
Prado,1/14/2014 0:00,27.7,17.9
Prado,1/15/2014 0:00,31,19.8
Prado,1/16/2014 0:00,32.1,22
Prado,1/17/2014 0:00,35.5,23.4
Prado,1/18/2014 0:00,36.6,25.5
Prado,1/19/2014 0:00,26.9,24.4
Prado,1/20/2014 0:00,31.9,20.9
Prado,1/21/2014 0:00,26.1,23.4
Prado,1/22/2014 0:00,32.5,20.9
Prado,1/23/2014 0:00,32.8,24.3
Prado,1/24/2014 0:00,21.6,20.3
Prado,1/25/2014 0:00,20.6,16.3
Prado,1/26/2014 0:00,25.3,13.5
Prado,1/27/2014 0:00,27.2,19.8
Prado,1/28/2014 0:00,24.8,21.8
Prado,1/29/2014 0:00,26.4,21.1
Prado,1/30/2014 0:00,25.6,21.9
Prado,1/31/2014 0:00,32.2,21.5
Prado,2/1/2014 0:00,24.7,21.1
Prado,2/2/2014 0:00,24,19.5
Prado,2/3/2014 0:00,21.8,20.1
Prado,2/4/2014 0:00,29.6,17.4
Prado,2/5/2014 0:00,35.4,22
Prado,2/6/2014 0:00,19,17
Prado,2/7/2014 0:00,24.8,18.6
Prado,2/8/2014 0:00,33.6,21.2
Prado,2/9/2014 0:00,26.1,20.5
Prado,2/10/2014 0:00,27.8,17.5
Prado,2/11/2014 0:00,31.2,20.9
Prado,2/12/2014 0:00,26.4,20.2
Prado,2/13/2014 0:00,24.9,21.5
Prado,2/14/2014 0:00,22.4,19
Prado,2/15/2014 0:00,23.6,14
Prado,2/16/2014 0:00,25,18
Prado,2/17/2014 0:00,30.3,19
Prado,2/18/2014 0:00,30.2,20
Prado,2/19/2014 0:00,26.9,21.5
Prado,2/20/2014 0:00,27.4,20.7
Prado,2/21/2014 0:00,26.2,19.4
Prado,2/22/2014 0:00,25.1,21
Prado,2/23/2014 0:00,26.2,17.4
Prado,2/24/2014 0:00,25.6,17.1
Prado,2/25/2014 0:00,21.6,18.9
Prado,2/26/2014 0:00,22.7,18.7
Prado,2/27/2014 0:00,22.8,17.5
Prado,2/28/2014 0:00,24,16.6
Prado,3/1/2014 0:00,22.8,14.8
Prado,3/2/2014 0:00,24.8,14.9
Prado,3/3/2014 0:00,24.3,15.1
Prado,3/4/2014 0:00,26.4,19
Prado,3/5/2014 0:00,24.1,16.7
Prado,3/6/2014 0:00,23.4,17.6
Prado,3/7/2014 0:00,21.7,17.7
Prado,3/8/2014 0:00,26.6,12.5
Prado,3/9/2014 0:00,26.5,15.3
Prado,3/10/2014 0:00,21.8,17
Prado,3/11/2014 0:00,25,13.2
Prado,3/12/2014 0:00,29.1,15
Prado,3/13/2014 0:00,27.9,15.5
Prado,3/14/2014 0:00,27.9,18.5
Prado,3/15/2014 0:00,23.5,17.7
Prado,3/16/2014 0:00,27.8,15.6
Prado,3/17/2014 0:00,23.7,19.8
Prado,3/18/2014 0:00,19.8,16.5
Prado,3/19/2014 0:00,21.9,14
Prado,3/20/2014 0:00,21.4,13
Prado,3/21/2014 0:00,19.2,16
Prado,3/22/2014 0:00,17.6,13.3
Prado,3/23/2014 0:00,23.4,8.3
Prado,3/24/2014 0:00,24.5,11
Prado,3/25/2014 0:00,23,13.5
Prado,3/26/2014 0:00,27,18.5
