secc,segm,pesoano,estred13,c1%Casas,c2%Ladrillo,c3%Hormigon,c4%PisoConTerminacion,c5_4,c5_5,c5_7,c5_8,c5_9,d8_4,d9,d10,d14,d20%Electrica,d21_1,d21_2,d21_3,d21_4_1,d21_5_1,d21_9,d21_10,d21_11,d21_12,d21_13,d21_15_2,d21_15_4,d21_16,d23,d24,ht11,YHOG,pobre06,d21_14_1,d260%Electrica
11.0,1.0,867.0,Montevideo Bajo,1.0,0.9677047289504037,0.4798154555940023,0.6897347174163783,0.1776239907727797,0.09803921568627451,0.03344867358708189,0.13725490196078433,0.13494809688581316,0.16724336793540945,3.1222606689734715,1.740484429065744,0.9619377162629758,0.0,0.734717416378316,0.13725490196078433,1.0,1.3552479815455594,0.447520184544406,0.31141868512110726,0.7508650519031141,0.06805074971164937,0.0,0.5074971164936563,0.3033448673587082,0.6124567474048442,0.5144175317185697,2.442906574394464,0.4728950403690888,37683.55692885734,1611.5674740484428,0.1695501730103806,0.10265282583621683,0.26
11.0,2.0,563.0,Montevideo Medio Bajo,0.9449378330373002,0.9467140319715808,0.5470692717584369,0.7904085257548845,0.30550621669627,0.05150976909413854,0.0,0.10657193605683836,0.10657193605683836,0.0,3.049733570159858,2.1101243339253997,1.0550621669626998,0.11,0.8934280639431617,0.0,1.0,1.3179396092362345,0.6625222024866785,0.5079928952042628,0.6980461811722913,0.0,0.0,0.41207815275310833,0.6767317939609236,0.6767317939609236,0.5168738898756661,2.644760213143872,1.541740674955595,44910.717164065776,6544.691829484902,0.25932504440497334,0.2522202486678508,0.34
11.0,3.0,240.0,Montevideo Medio Bajo,1.0,1.0,0.5083333333333333,1.0,0.19166666666666668,0.0,0.0,0.10833333333333334,0.10833333333333334,0.0,3.058333333333333,1.5583333333333333,1.0,0.0,0.8916666666666667,0.0,1.0,1.4375,0.575,0.48333333333333334,1.0,0.0,0.0,0.6125,0.4583333333333333,0.7083333333333334,0.7083333333333334,1.9458333333333333,0.3541666666666667,45260.89166666667,3043.641666666667,0.0,0.0,0.1
11.0,5.0,245.0,Montevideo Medio Bajo,1.0,1.0,0.2530612244897959,0.9142857142857143,0.10204081632653061,0.0,0.08571428571428572,0.19591836734693877,0.10204081632653061,0.11020408163265306,3.0693877551020408,1.910204081632653,1.3428571428571427,0.09,0.9142857142857143,0.0,1.0,1.3673469387755102,0.9795918367346939,0.5142857142857142,0.9142857142857143,0.11020408163265306,0.0,0.4897959183673469,0.3142857142857143,0.5836734693877551,0.42857142857142855,2.759183673469388,0.23265306122448978,65701.33427119323,3020.7428571428572,0.0,0.10204081632653061,0.43
11.0,10.0,560.0,Montevideo Bajo,1.0,1.0,0.2357142857142857,0.6428571428571429,0.3892857142857143,0.28214285714285714,0.0875,0.4767857142857143,0.17857142857142858,0.7053571428571429,2.4125,1.7089285714285714,1.0,0.12,0.7589285714285714,0.0625,0.8875,1.0446428571428572,0.30178571428571427,0.43214285714285716,0.4982142857142857,0.05357142857142857,0.0,0.37142857142857144,0.2125,0.1625,0.20892857142857144,2.1107142857142858,0.5607142857142857,30920.953219732364,2450.0482142857145,0.20714285714285716,0.0625,0.38
11.0,12.0,307.0,Montevideo Bajo,1.0,1.0,0.6742671009771987,0.9120521172638436,0.0,0.09120521172638436,0.0,0.0,0.0,0.0,2.973941368078176,1.706840390879479,1.0944625407166124,0.0,0.9250814332247557,0.0749185667752443,0.8990228013029316,1.0977198697068404,0.41368078175895767,0.18241042345276873,0.7035830618892508,0.09120521172638436,0.0,0.5276872964169381,0.46905537459283386,0.5830618892508144,0.6775244299674267,2.0618892508143323,0.6579804560260586,46187.21449511401,2976.456026058632,0.0,0.2247557003257329,0.22
11.0,15.0,382.0,Montevideo Medio Bajo,1.0,1.0,0.7696335078534031,1.0,0.14921465968586387,0.0,0.0,0.12827225130890052,0.08900523560209424,0.0,3.24869109947644,2.068062827225131,1.0,0.0,0.9345549738219895,0.06544502617801047,1.0,1.9397905759162304,0.4214659685863874,0.39267015706806285,0.8036649214659686,0.08115183246073299,0.0,0.6020942408376964,0.0,0.7329842931937173,0.6204188481675392,2.520942408376963,0.17277486910994763,46727.04570680628,2903.8507853403144,0.08900523560209424,0.12827225130890052,0.07
11.0,16.0,383.0,Montevideo Medio,1.0,1.0,0.7389033942558747,0.8668407310704961,0.13315926892950392,0.06266318537859007,0.06266318537859007,0.34986945169712796,0.13838120104438642,0.0,3.174934725848564,2.0469973890339426,1.073107049608355,0.07,1.0,0.0,1.0,1.5483028720626633,0.566579634464752,0.33159268929503916,0.8302872062663186,0.07049608355091384,0.0,0.6344647519582245,0.1671018276762402,0.8198433420365535,0.5352480417754569,2.2637075718015667,0.8198433420365535,50389.565582325966,4899.339425587467,0.15926892950391644,0.4151436031331593,0.32
11.0,20.0,323.0,Montevideo Medio,1.0,1.0,0.6934984520123839,0.9226006191950464,0.25077399380804954,0.07739938080495357,0.17337461300309598,0.24148606811145512,0.15789473684210525,0.0,3.210526315789474,1.6780185758513932,1.284829721362229,0.06,0.9287925696594427,0.07120743034055728,1.0,0.8823529411764706,0.7027863777089783,0.47368421052631576,0.9380804953560371,0.07739938080495357,0.0,0.6222910216718266,0.47987616099071206,0.6780185758513931,0.5015479876160991,1.5108359133126934,0.34055727554179566,41506.42485998661,3465.422084623323,0.07739938080495357,0.19504643962848298,0.29
11.0,59.0,411.0,Montevideo Medio Bajo,1.0,1.0,0.5231143552311436,0.927007299270073,0.1411192214111922,0.0705596107055961,0.0,0.12652068126520682,0.058394160583941604,0.0,3.54014598540146,2.070559610705596,1.121654501216545,0.0,1.0,0.0,1.0,1.3990267639902676,0.4793187347931874,0.5304136253041363,1.0,0.0,0.0,0.6593673965936739,0.5693430656934306,0.8126520681265207,0.8734793187347932,2.6447688564476888,0.8540145985401459,55426.89989177079,3120.506082725061,0.13381995133819952,0.35766423357664234,0.11
11.0,61.0,460.0,Montevideo Bajo,1.0,0.9347826086956522,0.4108695652173913,0.6021739130434782,0.26521739130434785,0.13043478260869565,0.06739130434782609,0.13260869565217392,0.13260869565217392,0.14565217391304347,3.115217391304348,1.9434782608695653,0.9347826086956522,0.0,0.7913043478260869,0.06739130434782609,1.0,1.5217391304347827,0.12391304347826088,0.30869565217391304,0.7,0.13043478260869565,0.0,0.3695652173913043,1.0695652173913044,0.43043478260869567,0.42391304347826086,2.7304347826086954,0.6065217391304348,34751.58377092096,1525.6304347826087,0.3282608695652174,0.19782608695652174,0.58
11.0,69.0,1056.0,Montevideo Bajo,1.0,1.0,0.5189393939393939,0.5729166666666666,0.48674242424242425,0.24431818181818182,0.026515151515151516,0.13920454545454544,0.17140151515151514,0.3806818181818182,2.945075757575758,1.8484848484848484,1.0160984848484849,0.15,0.7367424242424242,0.05397727272727273,0.9204545454545454,1.3503787878787878,0.30113636363636365,0.3664772727272727,0.6003787878787878,0.028409090909090908,0.0,0.4128787878787879,0.7215909090909091,0.5984848484848485,0.5132575757575758,2.2196969696969697,1.0653409090909092,32792.182135765615,4601.134311868686,0.42234848484848486,0.19507575757575757,0.37
11.0,73.0,968.0,Montevideo Medio Bajo,1.0,1.0,0.7272727272727273,0.7861570247933884,0.13119834710743802,0.027892561983471075,0.0,0.0,0.0,0.06301652892561983,3.0764462809917354,1.871900826446281,1.0,0.0,0.7644628099173554,0.14566115702479338,1.0,1.2314049586776858,0.5650826446280992,0.3574380165289256,0.5609504132231405,0.128099173553719,0.0,0.5382231404958677,0.3274793388429752,0.7365702479338843,0.45454545454545453,2.4204545454545454,0.5351239669421488,43701.057237220986,3195.5645661157023,0.17458677685950413,0.2190082644628099,0.2
11.0,78.0,707.0,Montevideo Bajo,1.0,0.9151343705799151,0.6138613861386139,0.8302687411598303,0.12022630834512023,0.0,0.0,0.16124469589816123,0.07637906647807638,0.21074964639321075,2.3493635077793495,1.461103253182461,0.9957567185289957,0.08,0.9038189533239038,0.05799151343705799,0.9618104667609618,1.1103253182461104,0.23055162659123055,0.36775106082036774,0.6944837340876945,0.0,0.0,0.24752475247524752,0.11598302687411598,0.32248939179632247,0.32248939179632247,1.724186704384724,0.4681753889674682,34548.14884484284,3145.227487034418,0.24611032531824611,0.03253182461103253,0.22
11.0,91.0,1767.0,Montevideo Bajo,1.0,0.797962648556876,0.23769100169779286,0.3746462931522354,0.38596491228070173,0.1827956989247312,0.019241652518392757,0.3078664402942841,0.2761743067345784,0.6881720430107527,2.593661573288059,1.753254102999434,0.9960384833050367,0.05,0.5947934352009054,0.08941709111488398,0.9128466327108092,1.3769100169779287,0.21958121109224674,0.4487832484436899,0.6072439162422184,0.06564799094510469,0.01867572156196944,0.41992076966610076,0.6598754951895869,0.3288058856819468,0.34408602150537637,2.4623655913978495,1.0916808149405772,31636.946095927284,4088.4347481607247,0.5370684776457272,0.07979626485568761,0.16
11.0,92.0,1853.0,Montevideo Bajo,1.0,0.9552077711818673,0.5742039935240151,0.5790609821910415,0.2784673502428494,0.11656772800863464,0.015110631408526714,0.029681597409606044,0.048569886670264434,0.5078251484079871,2.9611440906637885,1.8413383702104695,1.0124123043712898,0.03,0.8310847274689692,0.07771181867242309,0.9692390717754992,1.2223421478683216,0.36157582298974633,0.4155423637344846,0.7350242849433352,0.03291958985429034,0.0,0.5747436589314625,0.5855369670804101,0.5396654074473827,0.46842957366432814,2.541824069077172,0.7204533189422558,40068.912149357166,3945.2656053246983,0.19643820831084727,0.24338909875876957,0.24
11.0,97.0,572.0,Montevideo Bajo,1.0,0.9423076923076923,0.5681818181818182,0.784965034965035,0.3339160839160839,0.11013986013986014,0.0,0.10664335664335664,0.057692307692307696,0.0,3.1888111888111887,2.1503496503496504,1.0,0.06,0.7709790209790209,0.06118881118881119,0.8898601398601399,1.2604895104895104,0.46678321678321677,0.1660839160839161,0.6678321678321678,0.0,0.0,0.41083916083916083,0.993006993006993,0.4527972027972028,0.5769230769230769,2.4597902097902096,1.0734265734265733,36211.71952811873,4081.1421911421908,0.4423076923076923,0.09090909090909091,0.27
11.0,99.0,791.0,Montevideo Medio Bajo,1.0,0.9608091024020228,0.5916561314791403,0.831858407079646,0.1997471554993679,0.1390644753476612,0.040455120101137804,0.13653603034134007,0.10745891276864729,0.0,2.9292035398230087,1.697850821744627,1.034134007585335,0.07,0.7888748419721872,0.14917825537294563,0.9671302149178256,1.2882427307206068,0.5802781289506953,0.4563843236409608,0.7774968394437421,0.0,0.039190897597977246,0.5575221238938053,0.46017699115044247,0.415929203539823,0.45132743362831856,2.2174462705436158,0.43236409608091025,42023.4807360572,4525.371049304677,0.14917825537294563,0.16940581542351454,0.26
11.0,106.0,412.0,Montevideo Medio Bajo,1.0,1.0,0.42718446601941745,0.6893203883495146,0.06553398058252427,0.0,0.0,0.0,0.0,0.0,3.075242718446602,1.6650485436893203,1.0679611650485437,0.07,0.8592233009708737,0.1407766990291262,1.0,1.1966019417475728,0.6043689320388349,0.2961165048543689,0.9441747572815534,0.1553398058252427,0.0,0.470873786407767,0.41504854368932037,0.5655339805825242,0.42961165048543687,2.203883495145631,0.5048543689320388,33832.584342126,3792.730582524272,0.12378640776699029,0.220873786407767,0.25
11.0,109.0,537.0,Montevideo Medio,1.0,0.9422718808193669,0.6350093109869647,0.8417132216014898,0.18994413407821228,0.0,0.0,0.35567970204841715,0.1452513966480447,0.0,2.9608938547486034,1.5865921787709498,1.0409683426443204,0.0,0.8491620111731844,0.04283054003724395,1.0,1.2271880819366854,0.5623836126629422,0.5381750465549349,0.7672253258845437,0.1154562383612663,0.0,0.6815642458100558,0.36685288640595903,0.5661080074487895,0.45251396648044695,2.0186219739292364,0.5065176908752328,41154.02242495198,3425.5856610800747,0.05772811918063315,0.4227188081936685,0.33
11.0,111.0,623.0,Montevideo Medio Bajo,0.8378812199036918,1.0,0.7656500802568218,1.0,0.08828250401284109,0.0449438202247191,0.03691813804173355,0.18298555377207062,0.0,0.0,3.534510433386838,1.8924558587479936,1.1268057784911718,0.0,0.8908507223113965,0.10914927768860354,1.0,1.131621187800963,0.7688603531300161,0.4012841091492777,0.8539325842696629,0.08025682182985554,0.0,0.7351524879614767,0.22792937399678972,0.5922953451043339,0.536115569823435,2.178170144462279,0.420545746388443,52861.4855858748,2489.518459069021,0.033707865168539325,0.3723916532905297,0.17
11.0,114.0,271.0,Montevideo Medio Bajo,1.0,1.0,0.7970479704797048,1.0,0.2140221402214022,0.0,0.0996309963099631,0.3025830258302583,0.0996309963099631,0.0,3.2472324723247232,2.018450184501845,1.0,0.0,0.9114391143911439,0.0,1.0,1.007380073800738,0.8228782287822878,0.5498154981549815,0.6420664206642066,0.0,0.0,0.7416974169741697,0.7306273062730627,0.5166051660516605,0.6420664206642066,2.199261992619926,0.992619926199262,45036.5333364038,6505.974169741698,0.11439114391143912,0.22509225092250923,0.34
11.0,130.0,550.0,Montevideo Medio,0.7727272727272727,1.0,0.6363636363636364,0.8381818181818181,0.2,0.05272727272727273,0.0,0.2,0.10181818181818182,0.25636363636363635,2.918181818181818,1.809090909090909,1.0,0.2,0.7509090909090909,0.10181818181818182,0.9436363636363636,1.3254545454545454,0.6072727272727273,0.5963636363636363,0.8090909090909091,0.06181818181818182,0.0,0.5309090909090909,0.5781818181818181,0.5963636363636363,0.48,1.8981818181818182,1.0436363636363637,41317.11087464324,4035.0636363636363,0.14727272727272728,0.06181818181818182,0.32
11.0,135.0,1258.0,Montevideo Bajo,0.5015898251192369,0.9761526232114467,0.5937996820349761,0.7885532591414944,0.11287758346581876,0.0834658187599364,0.058823529411764705,0.12559618441971382,0.0,0.05643879173290938,3.1104928457869634,2.235294117647059,1.0246422893481717,0.07,0.8926868044515104,0.06756756756756757,1.0,1.4936406995230525,0.6971383147853736,0.5302066772655007,0.7861685214626392,0.046104928457869634,0.0,0.6732909379968204,0.5580286168521462,0.7551669316375199,0.6788553259141494,2.7996820349761524,0.7686804451510334,45433.189494591614,2990.276099629041,0.20508744038155802,0.22972972972972974,0.48
11.0,168.0,124.0,Montevideo Medio Bajo,1.0,1.0,1.0,0.7661290322580645,0.21774193548387097,0.0,0.0,0.21774193548387097,0.21774193548387097,0.0,2.9838709677419355,2.032258064516129,1.0,0.0,1.0,0.0,1.0,0.9516129032258065,0.46774193548387094,0.0,0.8145161290322581,0.0,0.0,0.5967741935483871,0.6693548387096774,0.21774193548387097,0.6370967741935484,2.338709677419355,0.6693548387096774,36333.61382828882,4914.991935483871,0.21774193548387097,0.1774193548387097,0.18
11.0,206.0,707.0,Montevideo Bajo,1.0,1.0,0.7256011315417256,0.8132956152758133,0.3352192362093352,0.07355021216407355,0.0,0.2362093352192362,0.16548797736916548,0.04384724186704385,3.413012729844413,2.1753889674681752,1.1244695898161245,0.04,0.8571428571428571,0.03253182461103253,1.0,1.4667609618104667,0.7340876944837341,0.652050919377652,0.8458274398868458,0.15983026874115983,0.0,0.6053748231966054,0.785007072135785,0.9660537482319661,0.7142857142857143,2.44978783592645,0.8882602545968883,46105.72786862554,4824.516973125884,0.16548797736916548,0.16265912305516267,0.27
11.0,230.0,334.0,Montevideo Medio Bajo,1.0,1.0,0.844311377245509,1.0,0.17065868263473055,0.0,0.0,0.15568862275449102,0.15868263473053892,0.0,3.5059880239520957,2.18562874251497,1.0808383233532934,0.07,0.9281437125748503,0.0718562874251497,1.0,1.3532934131736527,0.38323353293413176,0.1407185628742515,0.7844311377245509,0.0,0.0,0.39820359281437123,0.08383233532934131,0.49101796407185627,0.4940119760479042,3.2574850299401197,0.26047904191616766,46856.157684630736,4738.559880239521,0.08383233532934131,0.0,0.14
11.0,263.0,533.0,Montevideo Medio,0.0450281425891182,1.0,1.0,1.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,4.1801125703564725,2.25891181988743,1.4540337711069418,0.16,1.0,0.0,1.0,0.7842401500938087,1.0881801125703565,0.5572232645403377,0.9474671669793621,0.2176360225140713,0.04878048780487805,0.7073170731707317,0.04878048780487805,0.8818011257035647,0.4596622889305816,2.1144465290806753,0.3339587242026266,48274.27166979362,3264.622889305816,0.0,0.16322701688555347,0.29
11.0,268.0,641.0,Montevideo Medio,0.37285491419656785,1.0,1.0,1.0,0.0358814352574103,0.0358814352574103,0.0,0.0,0.0,0.0,3.6739469578783153,2.2246489859594383,1.1825273010920436,0.0,0.9594383775351014,0.0,1.0,1.3978159126365055,0.7691107644305772,0.6287051482059283,0.9235569422776911,0.12324492979719189,0.078003120124805,0.6427457098283932,0.3463338533541342,1.001560062402496,0.7082683307332294,2.733229329173167,0.47737909516380655,65414.29100470425,3188.09984399376,0.0436817472698908,0.30109204368174725,0.24
11.0,286.0,717.0,Montevideo Bajo,1.0,1.0,0.5746164574616457,0.5620641562064156,0.3207810320781032,0.14504881450488144,0.040446304044630406,0.17154811715481172,0.040446304044630406,0.3403068340306834,2.888423988842399,1.9135285913528592,1.085076708507671,0.0,0.7308228730822873,0.0794979079497908,0.9651324965132496,1.199442119944212,0.2775453277545328,0.2733612273361227,0.7782426778242678,0.0,0.044630404463040445,0.35704323570432356,0.5411436541143654,0.702928870292887,0.42677824267782427,2.596931659693166,0.403068340306834,43999.71801766777,2687.0850767085076,0.20641562064156208,0.08228730822873083,0.26
11.0,289.0,1571.0,Montevideo Bajo,1.0,1.0,0.4576702737110121,0.6320814767663908,0.34627625716104393,0.051559516231699555,0.019732654360280075,0.13685550604710375,0.07511139401654997,0.44621260343730107,2.924252068746022,1.8459579885423296,1.0528325907065563,0.05,0.7148313176320815,0.09420751113940165,0.9637173774665818,1.2953532781667727,0.3526416295353278,0.5155951623169955,0.743475493316359,0.021005728835136857,0.0,0.48886059834500317,0.6499045194143858,0.6155315085932527,0.42393380012730747,2.4710375556970083,1.0140038192234246,38599.972177005315,3324.9761298535964,0.3863781031190325,0.16231699554423934,0.31
12.0,2.0,505.0,Montevideo Medio Alto,0.8514851485148515,1.0,0.8376237623762376,1.0,0.047524752475247525,0.0,0.0,0.0,0.0,0.0,4.124752475247525,1.8316831683168318,1.5485148514851486,0.13,1.0,0.0,1.0,1.0534653465346535,1.00990099009901,0.6712871287128713,0.9544554455445544,0.2613861386138614,0.0594059405940594,0.7683168316831683,0.11683168316831684,1.4257425742574257,0.7782178217821782,2.128712871287129,0.22772277227722773,74953.29042904291,3380.611881188119,0.0,0.9405940594059405,0.39
12.0,3.0,533.0,Montevideo Medio Alto,0.9080675422138836,1.0,0.8911819887429644,1.0,0.06566604127579738,0.0,0.0,0.150093808630394,0.0975609756097561,0.0,3.575984990619137,2.0844277673545966,1.2645403377110693,0.0,1.0,0.0,1.0,1.3508442776735459,0.9455909943714822,0.5684803001876173,0.9549718574108818,0.20637898686679174,0.11069418386491557,0.8611632270168855,0.22138836772983114,1.7317073170731707,0.8649155722326454,2.4183864915572233,0.36585365853658536,97987.05454938911,3473.076923076923,0.0,0.8461538461538461,0.35
12.0,9.0,410.0,Montevideo Medio,1.0,1.0,0.8609756097560975,1.0,0.07804878048780488,0.0,0.07804878048780488,0.2048780487804878,0.06829268292682927,0.0,3.9853658536585366,2.1121951219512196,1.2121951219512195,0.08,0.7341463414634146,0.2658536585365854,1.0,1.0292682926829269,1.1121951219512196,0.6073170731707317,0.8878048780487805,0.0,0.0,0.802439024390244,0.25853658536585367,1.1512195121951219,0.7731707317073171,2.6219512195121952,0.36585365853658536,70022.98717669652,3606.7040650406507,0.06829268292682927,0.5658536585365853,0.24
12.0,11.0,641.0,Montevideo Medio Alto,0.7925117004680188,1.0,0.9282371294851794,1.0,0.0514820592823713,0.0,0.0,0.13260530421216848,0.0421216848673947,0.0,3.786271450858034,1.9126365054602184,1.2542901716068642,0.04,0.9578783151326054,0.0421216848673947,1.0,1.2308892355694228,1.001560062402496,0.5507020280811232,0.9110764430577223,0.21528861154446177,0.12792511700468018,0.8783151326053042,0.1372854914196568,1.7020280811232449,0.8424336973478939,2.1981279251170047,0.5351014040561622,78452.89468018721,4413.215808632345,0.0,0.8892355694227769,0.35
12.0,18.0,668.0,Montevideo Medio Alto,0.5404191616766467,1.0,0.9595808383233533,1.0,0.19760479041916168,0.0,0.0,0.14520958083832336,0.10479041916167664,0.0,3.3667664670658684,1.68562874251497,1.1167664670658684,0.14,1.0,0.0,0.9116766467065869,1.248502994011976,0.5119760479041916,0.30988023952095806,0.8218562874251497,0.09431137724550898,0.08083832335329341,0.592814371257485,0.0,1.0224550898203593,0.5434131736526946,1.8967065868263473,0.11377245508982035,58377.473053892216,3345.6040419161677,0.03293413173652695,0.1377245508982036,0.14
12.0,21.0,504.0,Montevideo Medio,0.8551587301587301,1.0,0.8829365079365079,1.0,0.0,0.0,0.0,0.061507936507936505,0.0,0.0,3.9404761904761907,2.1051587301587302,1.4861111111111112,0.0,1.0,0.0,1.0,1.4603174603174602,0.5952380952380952,0.5932539682539683,0.9563492063492064,0.16666666666666666,0.1111111111111111,0.8432539682539683,0.2222222222222222,0.9424603174603174,0.8472222222222222,2.246031746031746,0.5257936507936508,62774.04367063492,3004.5294312169312,0.0,0.2876984126984127,0.24
12.0,22.0,565.0,Montevideo Medio,0.8902654867256637,1.0,0.9539823008849557,1.0,0.04424778761061947,0.05132743362831858,0.04601769911504425,0.08672566371681416,0.047787610619469026,0.0,3.623008849557522,1.9008849557522123,1.1451327433628318,0.05,0.9539823008849557,0.04601769911504425,0.952212389380531,1.343362831858407,0.8283185840707965,0.36106194690265486,0.9132743362831859,0.20707964601769913,0.05486725663716814,0.9061946902654867,0.4389380530973451,1.334513274336283,0.8619469026548673,2.0424778761061946,0.6672566371681415,54805.69793510324,3049.237168141593,0.0,0.6389380530973451,0.29
12.0,24.0,502.0,Montevideo Medio,0.7290836653386454,1.0,0.954183266932271,1.0,0.11752988047808766,0.0697211155378486,0.0,0.16733067729083664,0.19721115537848605,0.0,3.858565737051793,1.7629482071713147,1.1812749003984064,0.05,0.9302788844621513,0.0697211155378486,1.0,1.2430278884462151,0.9621513944223108,0.7191235059760956,0.952191235059761,0.12749003984063745,0.0,0.701195219123506,0.1294820717131474,1.1832669322709164,0.6175298804780877,1.7211155378486056,0.30677290836653387,57280.367861885796,1366.6494023904384,0.0,0.17729083665338646,0.28
12.0,26.0,660.0,Montevideo Medio,0.75,1.0,0.8742424242424243,1.0,0.07727272727272727,0.07575757575757576,0.07121212121212121,0.09545454545454546,0.0696969696969697,0.0,3.209090909090909,1.8333333333333333,1.0363636363636364,0.11,0.9242424242424242,0.07575757575757576,0.9590909090909091,1.0515151515151515,0.8227272727272728,0.5772727272727273,0.8333333333333334,0.0893939393939394,0.0,0.8303030303030303,0.11818181818181818,1.137878787878788,0.7803030303030303,2.05,0.12575757575757576,48769.933384724216,786.9409090909091,0.0,0.12575757575757576,0.17
12.0,31.0,632.0,Montevideo Medio Bajo,0.7958860759493671,1.0,1.0,1.0,0.08544303797468354,0.0,0.04430379746835443,0.04588607594936709,0.08227848101265822,0.0,3.2943037974683542,1.8813291139240507,1.0806962025316456,0.04,1.0,0.0,1.0,1.3449367088607596,0.6661392405063291,0.4462025316455696,0.810126582278481,0.03322784810126582,0.0,0.6930379746835443,0.2927215189873418,0.9556962025316456,0.6677215189873418,2.1487341772151898,0.3575949367088608,46964.66244725738,2057.14082278481,0.0490506329113924,0.18354430379746836,0.11
12.0,33.0,504.0,Montevideo Medio,0.6170634920634921,1.0,0.9325396825396826,1.0,0.06547619047619048,0.0,0.0,0.04563492063492063,0.0,0.0,2.878968253968254,1.5138888888888888,1.119047619047619,0.04,1.0,0.0,1.0,0.9900793650793651,0.7797619047619048,0.6091269841269841,0.5833333333333334,0.06547619047619048,0.04563492063492063,0.7202380952380952,0.0,1.1865079365079365,0.5892857142857143,1.7678571428571428,0.1984126984126984,59496.82277777778,5318.172619047619,0.0,0.3055555555555556,0.28
12.0,112.0,945.0,Montevideo Medio Alto,0.4613756613756614,1.0,1.0,1.0,0.04867724867724868,0.050793650793650794,0.0,0.10476190476190476,0.07724867724867725,0.0,3.6391534391534393,1.8804232804232803,1.3735449735449736,0.1,0.9439153439153439,0.02328042328042328,1.0,1.2656084656084656,0.7777777777777778,0.7904761904761904,0.8761904761904762,0.17037037037037037,0.056084656084656084,0.9005291005291005,0.22433862433862434,1.421164021164021,0.7587301587301587,2.2412698412698413,0.4634920634920635,74302.25904761904,3731.7791887125227,0.02962962962962963,0.653968253968254,0.35
12.0,117.0,369.0,Montevideo Medio,0.94579945799458,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5311653116531163,2.1815718157181574,1.062330623306233,0.0,0.9159891598915989,0.08401084010840108,1.0,1.2086720867208671,0.2845528455284553,0.42005420054200543,0.7967479674796748,0.0,0.0,0.7940379403794038,0.0,0.5311653116531165,0.3523035230352303,1.4417344173441735,0.07588075880758807,38616.68596205962,3839.8346883468835,0.0,0.22764227642276422,0.18
12.0,125.0,657.0,Montevideo Medio Alto,0.8660578386605784,1.0,0.9254185692541856,1.0,0.0974124809741248,0.0,0.0,0.0380517503805175,0.0,0.0,3.713850837138508,2.0821917808219177,1.126331811263318,0.05,0.958904109589041,0.0,1.0,1.3105022831050228,0.7016742770167428,0.5266362252663622,0.9193302891933028,0.0806697108066971,0.045662100456621,0.715372907153729,0.2207001522070015,1.1765601217656012,0.882800608828006,2.4383561643835616,0.4733637747336377,72364.90056316591,5584.427092846271,0.0,0.319634703196347,0.36
12.0,128.0,408.0,Montevideo Medio Alto,0.2769607843137255,1.0,1.0,1.0,0.07107843137254902,0.0,0.0,0.0661764705882353,0.0,0.0,3.5612745098039214,2.1838235294117645,1.0735294117647058,0.12,1.0,0.0661764705882353,1.0,0.9926470588235294,0.6519607843137255,0.40441176470588236,0.946078431372549,0.0661764705882353,0.0,0.8676470588235294,0.0,1.3088235294117647,0.8700980392156863,2.3700980392156863,0.21568627450980393,85408.4093137255,1225.6470588235295,0.0,0.6617647058823529,0.47
12.0,135.0,561.0,Montevideo Medio Alto,0.8627450980392157,1.0,1.0,1.0,0.0570409982174688,0.0,0.0,0.0944741532976827,0.053475935828877004,0.0,3.9411764705882355,1.9893048128342246,1.4367201426024956,0.08,1.0,0.0,1.0,1.1283422459893049,1.142602495543672,0.3404634581105169,0.8413547237076648,0.0481283422459893,0.0481283422459893,0.7878787878787878,0.23529411764705882,1.7379679144385027,0.8645276292335116,2.270944741532977,0.25846702317290554,69462.74452762924,4014.251336898396,0.0,0.8199643493761141,0.45
12.0,206.0,372.0,Montevideo Medio Alto,0.1827956989247312,1.0,1.0,1.0,0.08064516129032258,0.0,0.0,0.13978494623655913,0.08064516129032258,0.0,2.9704301075268815,1.467741935483871,1.2553763440860215,0.2,1.0,0.0,1.0,1.2043010752688172,0.5134408602150538,0.24193548387096775,0.8091397849462365,0.13172043010752688,0.0,0.6666666666666666,0.06182795698924731,0.6586021505376344,0.6586021505376344,1.4005376344086022,0.15053763440860216,40343.87498207885,3298.0976702508965,0.0,0.3951612903225806,0.39
12.0,207.0,268.0,Montevideo Medio,0.5485074626865671,1.0,0.8731343283582089,1.0,0.23134328358208955,0.0,0.0,0.0,0.0,0.0,2.6156716417910446,1.6156716417910448,1.0,0.1,0.8992537313432836,0.23134328358208955,1.0,0.7910447761194029,1.242537313432836,0.8208955223880597,0.9216417910447762,0.0,0.0,0.9216417910447762,0.10820895522388059,1.1492537313432836,0.9216417910447762,2.287313432835821,0.4626865671641791,64979.62686567164,4784.727611940299,0.0,1.1455223880597014,1.0
