secc,segm,pesoano,porcentaje_casas,porcentaje_pared_ladrillo,porcentaje_techo_hormigon,porcentaje_piso_con_terminacion,cant_habitaciones_prom,porcentaje_cocina_electrica,tiene_calefon_prom,cant_televisores_prom,ingresos_hogar_prom,cant_ac_prom,porcentaje_calefaccio_electrica
10.0,42.0,338.0,0.3106508875739645,1.0,1.0,1.0,3.3106508875739644,0.25,1.0,0.9112426035502958,95106.8865877712,1.0976331360946745,0.61
10.0,43.0,514.0,0.33657587548638135,1.0,0.9221789883268483,0.9221789883268483,3.4396887159533076,0.24,0.8210116731517509,0.9571984435797666,115087.61543450064,1.4844357976653697,0.7
10.0,44.0,843.0,0.8090154211150652,1.0,1.0,1.0,4.393831553973903,0.04,0.9727164887307236,0.9655990510083037,150107.78845393434,1.952550415183867,0.46
10.0,45.0,684.0,0.40350877192982454,1.0,1.0,1.0,4.2894736842105265,0.09,0.9488304093567251,0.9269005847953217,167201.70077972708,1.0321637426900585,0.3
10.0,47.0,273.0,1.0,1.0,1.0,1.0,4.78021978021978,0.07,0.8974358974358975,0.9340659340659341,125657.84859584858,2.5824175824175826,0.45
10.0,51.0,646.0,0.7027863777089783,1.0,1.0,1.0,4.897832817337461,0.28,1.0,0.9427244582043344,219342.1898864809,2.0077399380804954,0.46
10.0,52.0,377.0,0.8408488063660478,1.0,1.0,1.0,5.676392572944297,0.14,0.9389920424403183,1.0,183393.44385499557,1.856763925729443,0.36
10.0,53.0,569.0,0.7012302284710018,1.0,1.0,1.0,4.038664323374341,0.16,1.0,0.9314586994727593,131578.19449326306,1.2513181019332162,0.53
10.0,54.0,539.0,0.8552875695732839,1.0,1.0,1.0,5.666048237476809,0.17,1.0,0.9795918367346939,211107.0080395795,2.1205936920222634,0.21
10.0,55.0,532.0,0.9586466165413534,1.0,1.0,1.0,5.359022556390977,0.3,0.9718045112781954,0.9548872180451128,236163.40632832082,2.289473684210526,0.39
10.0,56.0,116.0,1.0,1.0,0.7758620689655172,1.0,3.5948275862068964,0.34,1.0,1.0,86333.93103448275,1.4655172413793103,0.44
10.0,57.0,133.0,1.0,1.0,1.0,1.0,4.714285714285714,0.0,1.0,0.8045112781954887,140569.75939849624,0.7368421052631579,0.37
10.0,58.0,861.0,1.0,1.0,0.9070847851335656,1.0,4.987224157955866,0.08,0.9233449477351916,0.9698025551684089,182212.2191250484,2.507549361207898,0.38
10.0,59.0,625.0,0.8976,1.0,0.9696,1.0,5.2512,0.11,0.9616,0.952,230968.07253333335,1.8784,0.44
10.0,60.0,423.0,0.9621749408983451,1.0,0.9385342789598109,1.0,5.198581560283688,0.18,1.0,0.9645390070921985,211761.28368794327,1.9527186761229314,0.25
10.0,61.0,686.0,1.0,1.0,0.9766763848396501,1.0,5.244897959183674,0.14,0.9795918367346939,0.956268221574344,201496.9378036929,2.1661807580174925,0.46
10.0,62.0,103.0,1.0,1.0,1.0,1.0,5.446601941747573,0.0,1.0,1.0,164871.06796116504,1.941747572815534,0.23
10.0,63.0,349.0,0.7363896848137536,1.0,1.0,1.0,5.515759312320917,0.17,0.8653295128939829,0.9484240687679083,199841.28080229225,1.6275071633237823,0.32
10.0,64.0,668.0,0.7739520958083832,1.0,1.0,1.0,5.526946107784431,0.09,0.8922155688622755,0.9775449101796407,243819.9491017964,1.8517964071856288,0.22
10.0,65.0,563.0,0.8969804618117229,1.0,1.0,1.0,5.110124333925399,0.12,0.9307282415630551,1.0,191903.8750740083,2.1225577264653643,0.31
10.0,66.0,47.0,1.0,1.0,0.40425531914893614,1.0,4.808510638297872,0.0,1.0,1.0,129698.82269503544,1.6170212765957446,1.0
10.0,72.0,284.0,0.5035211267605634,1.0,1.0,1.0,4.711267605633803,0.11,1.0,0.8415492957746479,192006.9201877934,1.7112676056338028,0.21
10.0,73.0,234.0,1.0,1.0,1.0,1.0,6.726495726495727,0.16,0.7777777777777778,1.0,393924.57549857546,3.0085470085470085,0.34
10.0,74.0,228.0,1.0,1.0,0.7719298245614035,1.0,5.135964912280702,0.0,0.793859649122807,1.0,248991.4356725146,1.8201754385964912,0.15
10.0,75.0,240.0,0.6583333333333333,1.0,1.0,1.0,5.254166666666666,0.0,1.0,1.0,248378.78055555557,1.4541666666666666,0.1
10.0,76.0,472.0,0.684322033898305,1.0,1.0,1.0,5.192796610169491,0.06,0.8601694915254238,0.9576271186440678,342537.92372881353,1.652542372881356,0.58
10.0,77.0,223.0,0.7623318385650224,1.0,1.0,1.0,4.9058295964125564,0.12,1.0,1.0,172922.35874439462,1.515695067264574,0.37
10.0,78.0,263.0,0.9315589353612167,1.0,1.0,1.0,6.3688212927756656,0.1,1.0,1.0,250941.76045627377,2.387832699619772,0.26
10.0,101.0,441.0,0.6598639455782312,1.0,1.0,1.0,3.8594104308390023,0.1,1.0,1.0,124987.53401360544,0.9682539682539683,0.33
10.0,102.0,411.0,0.7031630170316302,1.0,0.7055961070559611,0.9002433090024331,3.0559610705596105,0.0,0.805352798053528,0.8223844282238443,65009.29602595296,0.35036496350364965,0.37
10.0,103.0,339.0,1.0,1.0,1.0,1.0,3.3893805309734515,0.1,0.8377581120943953,0.8230088495575221,60334.80825958702,0.39823008849557523,0.2
10.0,110.0,294.0,0.8877551020408163,1.0,1.0,0.8741496598639455,2.3741496598639458,0.0,1.0,0.5578231292517006,54639.63605442177,0.30272108843537415,0.14
10.0,111.0,413.0,0.7167070217917676,1.0,0.8983050847457628,1.0,3.828087167070218,0.11,0.9443099273607748,0.7046004842615012,76048.52300242131,1.2300242130750605,0.29
10.0,114.0,146.0,0.4041095890410959,1.0,0.7534246575342466,1.0,2.6506849315068495,0.0,1.0,0.6438356164383562,78000.20547945205,0.3150684931506849,0.0
10.0,116.0,751.0,0.7030625832223701,1.0,0.9573901464713716,1.0,2.9467376830892142,0.13,0.9400798934753661,0.9081225033288948,98814.58189081225,1.0972037283621838,0.33
10.0,117.0,403.0,0.7121588089330024,1.0,0.9032258064516129,1.0,3.1712158808933,0.0,1.0,0.8734491315136477,81873.66501240694,0.6873449131513648,0.13
10.0,119.0,139.0,0.0,1.0,1.0,1.0,3.4532374100719423,0.0,1.0,0.7841726618705036,102845.14388489208,1.4820143884892085,0.66
10.0,120.0,292.0,1.0,1.0,0.6198630136986302,0.910958904109589,4.095890410958904,0.0,0.910958904109589,1.0,79170.9640410959,0.678082191780822,0.13
10.0,122.0,471.0,1.0,1.0,0.8662420382165605,1.0,3.583864118895966,0.0,1.0,0.9384288747346072,96588.13588110404,0.7197452229299363,0.32
10.0,123.0,246.0,0.7886178861788617,1.0,0.8089430894308943,1.0,3.2804878048780486,0.0,1.0,0.6951219512195121,104828.81165311651,0.3008130081300813,0.23
10.0,124.0,1209.0,0.6021505376344086,1.0,0.9735318444995864,1.0,2.9520264681555006,0.04,0.9693961952026469,0.9032258064516129,84159.31017369727,0.9404466501240695,0.48
10.0,125.0,448.0,0.6808035714285714,1.0,0.9352678571428571,1.0,3.689732142857143,0.11,0.9464285714285714,1.0,137069.18973214287,1.4397321428571428,0.28
10.0,126.0,669.0,0.8819133034379671,1.0,0.9446935724962631,1.0,4.03288490284006,0.2,1.0,0.9656203288490284,101438.49177877429,1.0343796711509716,0.36
10.0,127.0,457.0,1.0,1.0,0.862144420131291,0.9431072210065645,3.5317286652078774,0.0,1.0,0.8971553610503282,90772.13420860685,0.986870897155361,0.18
10.0,128.0,470.0,0.37446808510638296,1.0,0.3872340425531915,0.8446808510638298,3.24468085106383,0.14,0.8361702127659575,0.8489361702127659,56121.936170212764,0.23617021276595745,0.5
10.0,129.0,434.0,0.3663594470046083,1.0,1.0,1.0,3.3525345622119818,0.06,1.0,0.9470046082949308,105996.01612903226,1.1129032258064515,0.52
10.0,130.0,1147.0,0.6556233653007847,1.0,0.8831734960767219,0.979947689625109,3.13077593722755,0.02,1.0,0.7680906713164778,80165.4240046498,0.8038360941586749,0.37
10.0,131.0,136.0,0.20588235294117646,1.0,1.0,1.0,3.7941176470588234,0.0,1.0,1.0,111093.41176470589,0.35294117647058826,0.27
10.0,132.0,1114.0,0.6714542190305206,1.0,0.9703770197486535,1.0,3.4201077199281866,0.09,0.9111310592459605,0.9120287253141831,88134.23937761819,1.0080789946140036,0.28
10.0,133.0,215.0,1.0,1.0,0.827906976744186,1.0,4.623255813953488,0.28,0.8930232558139535,0.8418604651162791,188499.82480620156,1.427906976744186,0.66
10.0,134.0,1111.0,0.5427542754275427,1.0,0.9810981098109811,1.0,3.6930693069306932,0.08,1.0,0.8046804680468047,105608.67926792678,0.8379837983798379,0.41
10.0,135.0,780.0,0.6474358974358975,1.0,0.9730769230769231,1.0,3.932051282051282,0.16,1.0,0.9179487179487179,112864.01196581197,1.341025641025641,0.47
10.0,136.0,429.0,0.7995337995337995,1.0,0.8951048951048951,1.0,3.4312354312354314,0.14,1.0,0.8601398601398601,103056.42968142967,1.4032634032634033,0.4
10.0,137.0,616.0,0.5081168831168831,1.0,1.0,1.0,3.2824675324675323,0.0,0.9366883116883117,0.8295454545454546,88252.71185064936,0.9253246753246753,0.69
10.0,138.0,952.0,0.8970588235294118,0.9663865546218487,0.625,0.759453781512605,3.1376050420168067,0.15,0.8067226890756303,0.7689075630252101,72822.36922268907,0.39810924369747897,0.27
10.0,139.0,350.0,1.0,1.0,1.0,0.9114285714285715,3.2514285714285713,0.0,1.0,0.4685714285714286,89460.71809523809,0.5685714285714286,0.37
