secc,segm,anio,mes,cantidadPredios,potencia_contratada_punta,tarifa-%TRS,tarifa-%TCB,tarifa-%TRD,energia_facturada
1.0,3.0,2017.0,4.0,475.0,0.0,0.7394957983193278,0.13445378151260504,0.0273109243697479,84539.0
1.0,3.0,2017.0,5.0,488.0,0.0,0.7233606557377049,0.1290983606557377,0.030737704918032786,101907.0
1.0,3.0,2017.0,6.0,501.0,0.0,0.7225548902195609,0.1377245508982036,0.031936127744510975,115961.0
1.0,3.0,2017.0,7.0,517.0,0.0,0.7253384912959381,0.13926499032882012,0.03481624758220503,118580.0
1.0,3.0,2017.0,8.0,528.0,0.0,0.7253787878787878,0.14015151515151514,0.03598484848484849,124387.0
1.0,3.0,2017.0,9.0,526.0,0.0,0.714828897338403,0.14068441064638784,0.03612167300380228,103242.0
1.0,3.0,2017.0,10.0,520.0,0.0,0.7076923076923077,0.14807692307692308,0.03653846153846154,97476.0
1.0,3.0,2017.0,11.0,536.0,0.0,0.707089552238806,0.15111940298507462,0.033582089552238806,105096.0
1.0,3.0,2017.0,12.0,521.0,0.0,0.7068965517241379,0.15517241379310345,0.032567049808429116,94925.0
1.0,104.0,2017.0,1.0,378.0,0.0,0.753968253968254,0.18783068783068782,0.026455026455026454,70860.0
1.0,104.0,2017.0,2.0,376.0,0.0,0.7440633245382586,0.19788918205804748,0.026385224274406333,68859.0
1.0,104.0,2017.0,3.0,370.0,0.0,0.7378378378378379,0.20270270270270271,0.02702702702702703,76415.0
1.0,104.0,2017.0,4.0,369.0,0.0,0.7317073170731707,0.20596205962059622,0.02710027100271003,67218.0
1.0,104.0,2017.0,5.0,377.0,0.0,0.7427055702917772,0.20159151193633953,0.026525198938992044,64384.0
1.0,104.0,2017.0,6.0,389.0,0.0,0.7377892030848329,0.19794344473007713,0.02570694087403599,83747.0
1.0,104.0,2017.0,7.0,390.0,0.0,0.735897435897436,0.2,0.02564102564102564,85606.0
1.0,104.0,2017.0,8.0,393.0,0.0,0.7379134860050891,0.19592875318066158,0.02544529262086514,90639.0
1.0,104.0,2017.0,9.0,395.0,0.0,0.7367088607594937,0.2,0.02531645569620253,87331.0
1.0,104.0,2017.0,10.0,399.0,0.0,0.7218045112781954,0.21052631578947367,0.02756892230576441,79875.0
1.0,104.0,2017.0,11.0,409.0,0.0,0.726161369193154,0.21515892420537897,0.02689486552567237,83494.0
1.0,104.0,2017.0,12.0,412.0,0.0,0.7160194174757282,0.22572815533980584,0.02669902912621359,66520.0
1.0,105.0,2017.0,1.0,534.0,0.0,0.7528089887640449,0.16666666666666666,0.026217228464419477,107731.0
1.0,105.0,2017.0,2.0,544.0,0.0,0.7486238532110092,0.1669724770642202,0.025688073394495414,101692.0
1.0,105.0,2017.0,3.0,534.0,0.0,0.7359550561797753,0.18164794007490637,0.024344569288389514,108912.0
1.0,105.0,2017.0,4.0,549.0,0.0,0.7395264116575592,0.1766848816029144,0.023679417122040074,105828.0
1.0,105.0,2017.0,5.0,557.0,0.0,0.7324955116696589,0.17594254937163376,0.02333931777378815,98382.0
1.0,105.0,2017.0,6.0,552.0,0.0,0.7310469314079422,0.18050541516245489,0.023465703971119134,118592.0
1.0,105.0,2017.0,7.0,562.0,0.0,0.7246891651865008,0.18294849023090587,0.02486678507992895,128579.0
1.0,105.0,2017.0,8.0,567.0,0.0,0.7117750439367311,0.18629173989455183,0.03163444639718805,135440.0
1.0,105.0,2017.0,9.0,574.0,0.0,0.7118055555555556,0.1875,0.03298611111111111,134420.0
1.0,105.0,2017.0,10.0,578.0,0.0,0.7024221453287197,0.1972318339100346,0.0328719723183391,115482.0
1.0,105.0,2017.0,11.0,587.0,0.0,0.7103918228279387,0.19420783645655879,0.030664395229982964,121855.0
1.0,105.0,2017.0,12.0,593.0,0.0,0.7048903878583473,0.20067453625632378,0.03035413153456998,103535.0
1.0,204.0,2017.0,1.0,289.0,0.0,0.7162629757785467,0.2179930795847751,0.02422145328719723,55080.0
1.0,204.0,2017.0,2.0,281.0,0.0,0.7163120567375887,0.2198581560283688,0.028368794326241134,54768.0
1.0,204.0,2017.0,3.0,293.0,0.0,0.7098976109215017,0.22525597269624573,0.027303754266211604,56631.0
1.0,204.0,2017.0,4.0,303.0,0.0,0.7072368421052632,0.23026315789473684,0.02631578947368421,55170.0
1.0,204.0,2017.0,5.0,301.0,0.0,0.6843853820598007,0.2425249169435216,0.026578073089700997,53744.0
1.0,204.0,2017.0,6.0,307.0,0.0,0.6970684039087948,0.23127035830618892,0.02280130293159609,64373.0
1.0,204.0,2017.0,7.0,313.0,0.0,0.6910828025477707,0.2356687898089172,0.022292993630573247,74523.0
1.0,204.0,2017.0,8.0,315.0,0.0,0.6952380952380952,0.24126984126984127,0.022222222222222223,71594.0
1.0,204.0,2017.0,9.0,319.0,0.0,0.6865203761755486,0.2413793103448276,0.02821316614420063,72803.0
1.0,204.0,2017.0,10.0,320.0,0.0,0.671875,0.25625,0.028125,59499.0
1.0,204.0,2017.0,11.0,325.0,0.0,0.6656441717791411,0.2607361963190184,0.027607361963190184,62912.0
1.0,204.0,2017.0,12.0,322.0,0.0,0.6614906832298136,0.2670807453416149,0.027950310559006212,58008.0
1.0,205.0,2017.0,1.0,555.0,0.0,0.7927927927927928,0.13873873873873874,0.016216216216216217,116114.0
1.0,205.0,2017.0,2.0,557.0,0.0,0.7953321364452424,0.13644524236983843,0.01615798922800718,109123.0
1.0,205.0,2017.0,3.0,537.0,0.0,0.7988826815642458,0.1340782122905028,0.0186219739292365,110725.0
1.0,205.0,2017.0,4.0,547.0,0.0,0.793418647166362,0.13711151736745886,0.016453382084095063,103398.0
1.0,205.0,2017.0,5.0,547.0,0.0,0.7915904936014625,0.13528336380255943,0.018281535648994516,104951.0
1.0,205.0,2017.0,6.0,555.0,0.0,0.7927927927927928,0.13693693693693693,0.016216216216216217,120142.0
1.0,205.0,2017.0,7.0,563.0,0.0,0.7921847246891652,0.14031971580817051,0.015985790408525755,123694.0
1.0,205.0,2017.0,8.0,567.0,0.0,0.7883597883597884,0.14462081128747795,0.014109347442680775,131286.0
1.0,205.0,2017.0,9.0,581.0,0.0,0.774526678141136,0.153184165232358,0.01721170395869191,130526.0
1.0,205.0,2017.0,10.0,583.0,0.0,0.7671232876712328,0.15924657534246575,0.017123287671232876,109162.0
1.0,205.0,2017.0,11.0,585.0,0.0,0.757679180887372,0.1689419795221843,0.017064846416382253,122839.0
1.0,205.0,2017.0,12.0,590.0,0.0,0.7593220338983051,0.16779661016949152,0.015254237288135594,104281.0
2.0,1.0,2017.0,1.0,273.0,0.0,0.7326007326007326,0.24175824175824176,0.02197802197802198,52178.0
2.0,1.0,2017.0,2.0,270.0,0.0,0.737037037037037,0.23703703703703705,0.022222222222222223,45559.0
2.0,1.0,2017.0,3.0,272.0,0.0,0.7316176470588235,0.2426470588235294,0.022058823529411766,50946.0
2.0,1.0,2017.0,4.0,272.0,0.0,0.7279411764705882,0.24632352941176472,0.022058823529411766,51308.0
2.0,1.0,2017.0,5.0,279.0,0.0,0.7275985663082437,0.24372759856630824,0.025089605734767026,49073.0
2.0,1.0,2017.0,6.0,279.0,0.0,0.7347670250896058,0.24014336917562723,0.021505376344086023,54069.0
2.0,1.0,2017.0,7.0,284.0,0.0,0.7394366197183099,0.23591549295774647,0.02464788732394366,61534.0
2.0,1.0,2017.0,8.0,288.0,0.0,0.7326388888888888,0.23958333333333334,0.024305555555555556,61099.0
2.0,1.0,2017.0,9.0,291.0,0.0,0.7250859106529209,0.2508591065292096,0.024054982817869417,60983.0
2.0,1.0,2017.0,10.0,294.0,0.0,0.7210884353741497,0.24829931972789115,0.027210884353741496,54932.0
2.0,1.0,2017.0,11.0,297.0,0.0,0.7171717171717171,0.2558922558922559,0.026936026936026935,51740.0
2.0,1.0,2017.0,12.0,298.0,0.0,0.7114093959731543,0.25838926174496646,0.030201342281879196,54376.0
2.0,3.0,2017.0,1.0,346.0,0.0,0.7456647398843931,0.1907514450867052,0.017341040462427744,75536.0
2.0,3.0,2017.0,2.0,356.0,0.0,0.7359550561797753,0.18820224719101122,0.019662921348314606,75149.0
2.0,3.0,2017.0,3.0,358.0,0.0,0.7430167597765364,0.18994413407821228,0.019553072625698324,71978.0
2.0,3.0,2017.0,4.0,363.0,0.0,0.743801652892562,0.18457300275482094,0.02203856749311295,74335.0
2.0,3.0,2017.0,5.0,361.0,0.0,0.7458563535911602,0.1850828729281768,0.022099447513812154,66875.0
2.0,3.0,2017.0,6.0,368.0,0.0,0.7418478260869565,0.18478260869565216,0.019021739130434784,88122.0
2.0,3.0,2017.0,7.0,374.0,0.0,0.7406417112299465,0.18716577540106952,0.0213903743315508,90262.0
2.0,3.0,2017.0,8.0,374.0,0.0,0.7299465240641712,0.19786096256684493,0.02406417112299465,74236.0
2.0,3.0,2017.0,9.0,380.0,0.0,0.7342105263157894,0.19736842105263158,0.021052631578947368,83069.0
2.0,3.0,2017.0,10.0,384.0,0.0,0.7213541666666666,0.20572916666666666,0.026041666666666668,75869.0
2.0,3.0,2017.0,11.0,388.0,0.0,0.7216494845360825,0.20103092783505155,0.023195876288659795,79129.0
2.0,3.0,2017.0,12.0,381.0,0.0,0.7270341207349081,0.1994750656167979,0.023622047244094488,72993.0
2.0,4.0,2017.0,1.0,165.0,0.0,0.5393939393939394,0.12727272727272726,0.04242424242424243,38352.0
2.0,4.0,2017.0,2.0,169.0,0.0,0.5789473684210527,0.12280701754385964,0.04093567251461988,36101.0
2.0,4.0,2017.0,3.0,175.0,0.0,0.5714285714285714,0.12,0.04,37135.0
2.0,4.0,2017.0,4.0,179.0,0.0,0.5810055865921788,0.11731843575418995,0.0446927374301676,36334.0
2.0,4.0,2017.0,5.0,180.0,0.0,0.5833333333333334,0.12222222222222222,0.05,30813.0
2.0,4.0,2017.0,6.0,186.0,0.0,0.5806451612903226,0.11290322580645161,0.043010752688172046,44698.0
2.0,4.0,2017.0,7.0,190.0,0.0,0.5736842105263158,0.11578947368421053,0.042105263157894736,41206.0
2.0,4.0,2017.0,8.0,181.0,0.0,0.5911602209944752,0.11049723756906077,0.049723756906077346,36903.0
2.0,4.0,2017.0,9.0,188.0,0.0,0.5851063829787234,0.12234042553191489,0.047872340425531915,39104.0
2.0,4.0,2017.0,10.0,188.0,0.0,0.5797872340425532,0.12234042553191489,0.047872340425531915,35971.0
2.0,4.0,2017.0,11.0,195.0,0.0,0.5846153846153846,0.1282051282051282,0.041025641025641026,38726.0
2.0,4.0,2017.0,12.0,196.0,0.0,0.5816326530612245,0.12755102040816327,0.04591836734693878,37011.0
2.0,102.0,2017.0,1.0,276.0,0.0,0.7028985507246377,0.22826086956521738,0.010869565217391304,57120.0
2.0,102.0,2017.0,2.0,278.0,0.0,0.6906474820143885,0.23741007194244604,0.01079136690647482,49165.0
2.0,102.0,2017.0,3.0,270.0,0.0,0.6888888888888889,0.24444444444444444,0.007407407407407408,54349.0
2.0,102.0,2017.0,4.0,282.0,0.0,0.6737588652482269,0.24822695035460993,0.010638297872340425,51897.0
2.0,102.0,2017.0,5.0,282.0,0.0,0.6666666666666666,0.25177304964539005,0.010638297872340425,48168.0
2.0,102.0,2017.0,6.0,294.0,0.0,0.6700680272108843,0.24489795918367346,0.01020408163265306,60620.0
2.0,102.0,2017.0,7.0,299.0,0.0,0.6622073578595318,0.2508361204013378,0.010033444816053512,67776.0
2.0,102.0,2017.0,8.0,305.0,0.0,0.6622950819672131,0.25573770491803277,0.013114754098360656,71249.0
2.0,102.0,2017.0,9.0,310.0,0.0,0.6612903225806451,0.25161290322580643,0.016129032258064516,71272.0
2.0,102.0,2017.0,10.0,318.0,0.0,0.6698113207547169,0.24842767295597484,0.015723270440251572,61036.0
2.0,102.0,2017.0,11.0,320.0,0.0,0.671875,0.24375,0.015625,60960.0
2.0,102.0,2017.0,12.0,321.0,0.0,0.6666666666666666,0.2523364485981308,0.01557632398753894,58254.0
2.0,202.0,2017.0,1.0,328.0,0.0,0.7164634146341463,0.21036585365853658,0.036585365853658534,68793.0
2.0,202.0,2017.0,2.0,328.0,0.0,0.7103658536585366,0.21646341463414634,0.03353658536585366,63524.0
2.0,202.0,2017.0,3.0,318.0,0.0,0.710691823899371,0.22327044025157233,0.03459119496855346,63202.0
2.0,202.0,2017.0,4.0,330.0,0.0,0.7121212121212122,0.22424242424242424,0.03333333333333333,60456.0
2.0,202.0,2017.0,5.0,343.0,0.0,0.7063953488372093,0.22674418604651161,0.03488372093023256,61161.0
2.0,202.0,2017.0,6.0,353.0,0.0,0.7025495750708215,0.22946175637393768,0.0339943342776204,77730.0
2.0,202.0,2017.0,7.0,356.0,0.0,0.6966292134831461,0.23595505617977527,0.03089887640449438,80953.0
2.0,202.0,2017.0,8.0,360.0,0.0,0.6972222222222222,0.23333333333333334,0.03333333333333333,81656.0
2.0,202.0,2017.0,9.0,370.0,0.0,0.6891891891891891,0.24324324324324326,0.032432432432432434,84752.0
2.0,202.0,2017.0,10.0,371.0,0.0,0.6774193548387096,0.24731182795698925,0.03763440860215054,68325.0
2.0,202.0,2017.0,11.0,386.0,0.0,0.6839378238341969,0.24611398963730569,0.03626943005181347,76575.0
2.0,202.0,2017.0,12.0,382.0,0.0,0.680628272251309,0.2486910994764398,0.03664921465968586,64515.0
3.0,3.0,2017.0,1.0,410.0,0.0,0.7268292682926829,0.12682926829268293,0.00975609756097561,79507.0
3.0,3.0,2017.0,2.0,423.0,0.0,0.7099056603773585,0.1391509433962264,0.009433962264150943,78184.0
3.0,3.0,2017.0,3.0,402.0,0.0,0.7146401985111662,0.141439205955335,0.009925558312655087,79830.0
3.0,3.0,2017.0,4.0,423.0,0.0,0.6997635933806147,0.15130023640661938,0.01182033096926714,76731.0
3.0,3.0,2017.0,5.0,421.0,0.0,0.6935866983372921,0.1543942992874109,0.011876484560570071,68888.0
3.0,3.0,2017.0,6.0,434.0,0.0,0.6935483870967742,0.14746543778801843,0.01152073732718894,90856.0
3.0,3.0,2017.0,7.0,434.0,0.0,0.6919540229885057,0.15632183908045977,0.013793103448275862,97392.0
3.0,3.0,2017.0,8.0,448.0,0.0,0.6763392857142857,0.16071428571428573,0.013392857142857142,97785.0
3.0,3.0,2017.0,9.0,464.0,0.0,0.6745689655172413,0.15948275862068967,0.015086206896551725,92001.0
3.0,3.0,2017.0,10.0,453.0,0.0,0.6718061674008811,0.16740088105726872,0.015418502202643172,81801.0
3.0,3.0,2017.0,11.0,468.0,0.0,0.6730769230769231,0.16880341880341881,0.017094017094017096,87333.0
3.0,3.0,2017.0,12.0,467.0,0.0,0.6638115631691649,0.17558886509635974,0.017130620985010708,76405.0
3.0,101.0,2017.0,1.0,330.0,0.0,0.7575757575757576,0.19090909090909092,0.030303030303030304,65080.0
3.0,101.0,2017.0,2.0,339.0,0.0,0.7441176470588236,0.20588235294117646,0.029411764705882353,60611.0
3.0,101.0,2017.0,3.0,332.0,0.0,0.7469879518072289,0.20180722891566266,0.030120481927710843,63768.0
3.0,101.0,2017.0,4.0,341.0,0.0,0.7390029325513197,0.21114369501466276,0.02932551319648094,57957.0
3.0,101.0,2017.0,5.0,346.0,0.0,0.7456647398843931,0.20809248554913296,0.028901734104046242,65920.0
3.0,101.0,2017.0,6.0,349.0,0.0,0.7335243553008596,0.2177650429799427,0.02865329512893983,69713.0
3.0,101.0,2017.0,7.0,351.0,0.0,0.7329545454545454,0.2159090909090909,0.03125,78279.0
3.0,101.0,2017.0,8.0,356.0,0.0,0.7275280898876404,0.22191011235955055,0.03089887640449438,85865.0
3.0,101.0,2017.0,9.0,362.0,0.0,0.7237569060773481,0.2265193370165746,0.03038674033149171,76931.0
3.0,101.0,2017.0,10.0,364.0,0.0,0.7150684931506849,0.2356164383561644,0.030136986301369864,69390.0
3.0,101.0,2017.0,11.0,365.0,0.0,0.7178082191780822,0.2328767123287671,0.030136986301369864,73529.0
3.0,101.0,2017.0,12.0,370.0,0.0,0.7223719676549866,0.22371967654986524,0.03234501347708895,64428.0
3.0,102.0,2017.0,1.0,252.0,0.0,0.6984126984126984,0.27380952380952384,0.023809523809523808,48638.0
3.0,102.0,2017.0,2.0,261.0,0.0,0.6896551724137931,0.2796934865900383,0.02681992337164751,46061.0
3.0,102.0,2017.0,3.0,250.0,0.0,0.688,0.28,0.028,43158.0
3.0,102.0,2017.0,4.0,260.0,0.0,0.6807692307692308,0.2846153846153846,0.03076923076923077,43705.0
3.0,102.0,2017.0,5.0,259.0,0.0,0.6988416988416989,0.27413127413127414,0.023166023166023165,50063.0
3.0,102.0,2017.0,6.0,264.0,0.0,0.7007575757575758,0.26515151515151514,0.030303030303030304,50052.0
3.0,102.0,2017.0,7.0,267.0,0.0,0.6891385767790262,0.2808988764044944,0.026217228464419477,55787.0
3.0,102.0,2017.0,8.0,267.0,0.0,0.6853932584269663,0.2846441947565543,0.026217228464419477,61432.0
3.0,102.0,2017.0,9.0,274.0,0.0,0.6861313868613139,0.28102189781021897,0.029197080291970802,56801.0
3.0,102.0,2017.0,10.0,283.0,0.0,0.6819787985865724,0.2791519434628975,0.0353356890459364,50536.0
3.0,102.0,2017.0,11.0,280.0,0.0,0.6785714285714286,0.28214285714285714,0.03571428571428571,55925.0
3.0,102.0,2017.0,12.0,284.0,0.0,0.676056338028169,0.2852112676056338,0.035211267605633804,47770.0
3.0,104.0,2017.0,1.0,294.0,0.0,0.7789115646258503,0.17687074829931973,0.027210884353741496,57772.0
3.0,104.0,2017.0,2.0,296.0,0.0,0.7837837837837838,0.17567567567567569,0.02702702702702703,53793.0
3.0,104.0,2017.0,3.0,281.0,0.0,0.7829181494661922,0.17793594306049823,0.028469750889679714,46935.0
3.0,104.0,2017.0,4.0,295.0,0.0,0.7864406779661017,0.17288135593220338,0.02711864406779661,58949.0
3.0,104.0,2017.0,5.0,300.0,0.0,0.7866666666666666,0.17333333333333334,0.02666666666666667,50405.0
3.0,104.0,2017.0,6.0,296.0,0.0,0.7871621621621622,0.17567567567567569,0.02702702702702703,62097.0
3.0,104.0,2017.0,7.0,297.0,0.0,0.7878787878787878,0.1750841750841751,0.026936026936026935,64178.0
3.0,104.0,2017.0,8.0,302.0,0.0,0.7880794701986755,0.17549668874172186,0.026490066225165563,60775.0
3.0,104.0,2017.0,9.0,310.0,0.0,0.7903225806451613,0.16774193548387098,0.02903225806451613,60101.0
3.0,104.0,2017.0,10.0,308.0,0.0,0.7824675324675324,0.17532467532467533,0.02922077922077922,55352.0
3.0,104.0,2017.0,11.0,316.0,0.0,0.7816455696202531,0.17721518987341772,0.028481012658227847,60911.0
3.0,104.0,2017.0,12.0,330.0,0.0,0.7696969696969697,0.18484848484848485,0.030303030303030304,52602.0
3.0,201.0,2017.0,1.0,335.0,0.0,0.755223880597015,0.191044776119403,0.023880597014925373,58755.0
3.0,201.0,2017.0,2.0,337.0,0.0,0.757396449704142,0.1893491124260355,0.026627218934911243,60481.0
3.0,201.0,2017.0,3.0,339.0,0.0,0.7463126843657817,0.20353982300884957,0.02359882005899705,59354.0
3.0,201.0,2017.0,4.0,342.0,0.0,0.7405247813411079,0.20116618075801748,0.023323615160349854,55261.0
3.0,201.0,2017.0,5.0,335.0,0.0,0.7402985074626866,0.208955223880597,0.020895522388059702,57634.0
3.0,201.0,2017.0,6.0,347.0,0.0,0.7385057471264368,0.20977011494252873,0.020114942528735632,72478.0
3.0,201.0,2017.0,7.0,352.0,0.0,0.7414772727272727,0.21022727272727273,0.019886363636363636,79552.0
3.0,201.0,2017.0,8.0,355.0,0.0,0.7323943661971831,0.2112676056338028,0.028169014084507043,73657.0
3.0,201.0,2017.0,9.0,358.0,0.0,0.7318435754189944,0.2122905027932961,0.027932960893854747,79816.0
3.0,201.0,2017.0,10.0,353.0,0.0,0.7308781869688386,0.21813031161473087,0.025495750708215296,61966.0
3.0,201.0,2017.0,11.0,366.0,0.0,0.7275204359673024,0.21525885558583105,0.027247956403269755,68348.0
3.0,201.0,2017.0,12.0,366.0,0.0,0.73224043715847,0.21311475409836064,0.0273224043715847,58420.0
3.0,202.0,2017.0,1.0,362.0,0.0,0.7265193370165746,0.22375690607734808,0.03867403314917127,66572.0
3.0,202.0,2017.0,2.0,374.0,0.0,0.732620320855615,0.2192513368983957,0.0374331550802139,62780.0
3.0,202.0,2017.0,3.0,360.0,0.0,0.725,0.22777777777777777,0.03888888888888889,60363.0
3.0,202.0,2017.0,4.0,367.0,0.0,0.7193460490463215,0.23160762942779292,0.03814713896457766,61072.0
3.0,202.0,2017.0,5.0,370.0,0.0,0.7189189189189189,0.23243243243243245,0.03783783783783784,67085.0
3.0,202.0,2017.0,6.0,378.0,0.0,0.7195767195767195,0.2328042328042328,0.037037037037037035,72920.0
3.0,202.0,2017.0,7.0,385.0,0.0,0.7176165803108808,0.23316062176165803,0.038860103626943004,80814.0
3.0,202.0,2017.0,8.0,389.0,0.0,0.7146529562982005,0.2365038560411311,0.038560411311053984,75275.0
3.0,202.0,2017.0,9.0,397.0,0.0,0.7027707808564232,0.24181360201511334,0.04534005037783375,86574.0
3.0,202.0,2017.0,10.0,407.0,0.0,0.7051597051597052,0.23587223587223588,0.04914004914004914,68978.0
3.0,202.0,2017.0,11.0,411.0,0.0,0.6982968369829684,0.24330900243309003,0.04866180048661801,82243.0
3.0,202.0,2017.0,12.0,412.0,0.0,0.6844660194174758,0.25485436893203883,0.04854368932038835,60636.0
3.0,204.0,2017.0,1.0,313.0,0.0,0.6166134185303515,0.31309904153354634,0.022364217252396165,52676.0
3.0,204.0,2017.0,2.0,320.0,0.0,0.6125,0.31875,0.021875,45699.0
3.0,204.0,2017.0,3.0,306.0,0.0,0.6045751633986928,0.32679738562091504,0.0196078431372549,53103.0
3.0,204.0,2017.0,4.0,317.0,0.0,0.6182965299684543,0.3186119873817035,0.022082018927444796,51755.0
3.0,204.0,2017.0,5.0,320.0,0.0,0.6125,0.33125,0.01875,53041.0
3.0,204.0,2017.0,6.0,329.0,0.0,0.6109422492401215,0.3221884498480243,0.02127659574468085,61964.0
3.0,204.0,2017.0,7.0,340.0,0.0,0.6088235294117647,0.3264705882352941,0.01764705882352941,60629.0
3.0,204.0,2017.0,8.0,347.0,0.0,0.6109510086455331,0.31988472622478387,0.01729106628242075,62379.0
3.0,204.0,2017.0,9.0,347.0,0.0,0.6005747126436781,0.3275862068965517,0.020114942528735632,56784.0
3.0,204.0,2017.0,10.0,347.0,0.0,0.6051873198847262,0.3256484149855908,0.020172910662824207,53011.0
3.0,204.0,2017.0,11.0,352.0,0.0,0.6051136363636364,0.32386363636363635,0.019886363636363636,54764.0
3.0,204.0,2017.0,12.0,349.0,0.0,0.5988538681948424,0.335243553008596,0.02005730659025788,49777.0
4.0,1.0,2017.0,1.0,692.0,0.0,0.6791907514450867,0.2398843930635838,0.024566473988439308,130011.0
4.0,1.0,2017.0,2.0,715.0,0.0,0.6815642458100558,0.2388268156424581,0.025139664804469275,122237.0
4.0,1.0,2017.0,3.0,723.0,0.0,0.6827586206896552,0.23448275862068965,0.023448275862068966,132937.0
4.0,1.0,2017.0,4.0,739.0,0.0,0.6779431664411367,0.2395128552097429,0.02435723951285521,124178.0
4.0,1.0,2017.0,5.0,746.0,0.0,0.6733601070950469,0.23828647925033467,0.024096385542168676,119285.0
4.0,1.0,2017.0,6.0,765.0,0.0,0.6718954248366014,0.24052287581699347,0.023529411764705882,137614.0
4.0,1.0,2017.0,7.0,773.0,0.0,0.661498708010336,0.25064599483204136,0.02454780361757106,156845.0
4.0,1.0,2017.0,8.0,789.0,0.0,0.6692015209125475,0.2458808618504436,0.024081115335868188,157320.0
4.0,1.0,2017.0,9.0,802.0,0.0,0.6658354114713217,0.2456359102244389,0.02493765586034913,157514.0
4.0,1.0,2017.0,10.0,791.0,0.0,0.6561314791403287,0.25410872313527183,0.02402022756005057,135550.0
4.0,1.0,2017.0,11.0,823.0,0.0,0.6622114216281896,0.25273390036452004,0.023086269744835967,142350.0
4.0,1.0,2017.0,12.0,829.0,0.0,0.6674698795180722,0.2493975903614458,0.02289156626506024,135053.0
4.0,102.0,2017.0,1.0,484.0,0.0,0.7334710743801653,0.2190082644628099,0.03925619834710744,89772.0
4.0,102.0,2017.0,2.0,485.0,0.0,0.728952772073922,0.22381930184804927,0.039014373716632446,84594.0
4.0,102.0,2017.0,3.0,490.0,0.0,0.7224489795918367,0.23061224489795917,0.03877551020408163,91476.0
4.0,102.0,2017.0,4.0,517.0,0.0,0.7214700193423598,0.23404255319148937,0.0367504835589942,88821.0
4.0,102.0,2017.0,5.0,519.0,0.0,0.7148362235067437,0.23892100192678228,0.038535645472061654,89299.0
