secc,segm,anio,mes,cantidadPredios,potencia_contratada_punta,tarifa-%TRS,tarifa-%TCB,tarifa-%TRD,energia_facturada
10.0,125.0,2018.0,8.0,853.0,0.0,0.729918509895227,0.21536670547147846,0.050058207217694994,277776.44700000004
10.0,125.0,2018.0,9.0,865.0,0.0,0.7310344827586207,0.21264367816091953,0.05172413793103448,255976.71000000002
10.0,125.0,2018.0,10.0,852.0,0.0,0.7289719626168224,0.21144859813084113,0.053738317757009345,201935.19900000002
10.0,125.0,2018.0,11.0,844.0,0.0,0.7289940828402367,0.2118343195266272,0.05325443786982249,188785.08400000003
10.0,125.0,2018.0,12.0,850.0,0.0,0.7268464243845252,0.21101992966002345,0.05627198124267292,181376.43300000002
10.0,126.0,2018.0,1.0,516.0,0.0,0.7891682785299806,0.16054158607350097,0.0425531914893617,116629.74900000001
10.0,126.0,2018.0,2.0,511.0,0.0,0.7879377431906615,0.1614785992217899,0.042801556420233464,113772.44
10.0,126.0,2018.0,3.0,515.0,0.0,0.777992277992278,0.16988416988416988,0.0444015444015444,109882.316
10.0,126.0,2018.0,4.0,520.0,0.0,0.7788461538461539,0.16923076923076924,0.04423076923076923,108095.06599999999
10.0,126.0,2018.0,5.0,516.0,0.0,0.7833655705996132,0.16827852998065765,0.04448742746615087,122810.40400000001
10.0,126.0,2018.0,6.0,508.0,0.0,0.7803921568627451,0.17058823529411765,0.041176470588235294,143397.844
10.0,126.0,2018.0,7.0,521.0,0.0,0.7724665391969407,0.17782026768642448,0.040152963671128104,163270.32200000001
10.0,126.0,2018.0,8.0,519.0,0.0,0.7696737044145874,0.1785028790786948,0.044145873320537425,161267.105
10.0,126.0,2018.0,9.0,517.0,0.0,0.7707129094412332,0.17533718689788053,0.046242774566473986,145946.332
10.0,126.0,2018.0,10.0,512.0,0.0,0.7602339181286549,0.17738791423001948,0.05458089668615984,123690.11
10.0,126.0,2018.0,11.0,514.0,0.0,0.7529182879377432,0.17898832684824903,0.058365758754863814,114823.20999999999
10.0,126.0,2018.0,12.0,452.0,0.0,0.762114537444934,0.16740088105726872,0.05947136563876652,98810.84599999999
10.0,127.0,2018.0,1.0,351.0,0.0,0.7606837606837606,0.17663817663817663,0.05413105413105413,98044.3
10.0,127.0,2018.0,2.0,353.0,0.0,0.7549295774647887,0.18028169014084508,0.056338028169014086,87544.4
10.0,127.0,2018.0,3.0,352.0,0.0,0.75,0.1846590909090909,0.056818181818181816,78264.2
10.0,127.0,2018.0,4.0,356.0,0.0,0.7493036211699164,0.18662952646239556,0.055710306406685235,86742.68
10.0,127.0,2018.0,5.0,360.0,0.0,0.7479224376731302,0.1883656509695291,0.055401662049861494,87113.2
10.0,127.0,2018.0,6.0,365.0,0.0,0.7459016393442623,0.1912568306010929,0.0546448087431694,96977.72
10.0,127.0,2018.0,7.0,364.0,0.0,0.7486338797814208,0.1912568306010929,0.05191256830601093,127371.0
10.0,127.0,2018.0,8.0,367.0,0.0,0.7465940054495913,0.1907356948228883,0.05449591280653951,112805.6
10.0,127.0,2018.0,9.0,368.0,0.0,0.7486486486486487,0.1891891891891892,0.05405405405405406,108792.0
10.0,127.0,2018.0,10.0,365.0,0.0,0.7486338797814208,0.18032786885245902,0.060109289617486336,86073.2
10.0,127.0,2018.0,11.0,367.0,0.0,0.7425474254742548,0.18157181571815717,0.05962059620596206,93580.0
10.0,127.0,2018.0,12.0,362.0,0.0,0.7403314917127072,0.18232044198895028,0.06077348066298342,78194.9
10.0,128.0,2018.0,1.0,376.0,0.0,0.6941489361702128,0.2553191489361702,0.031914893617021274,78834.464
10.0,128.0,2018.0,2.0,371.0,0.0,0.6954177897574124,0.25336927223719674,0.03234501347708895,72435.296
10.0,128.0,2018.0,3.0,367.0,0.0,0.6866485013623979,0.2615803814713896,0.0326975476839237,65681.4
10.0,128.0,2018.0,4.0,372.0,0.0,0.6890080428954424,0.26005361930294907,0.029490616621983913,72355.9
10.0,128.0,2018.0,5.0,371.0,0.0,0.6981132075471698,0.25067385444743934,0.029649595687331536,74413.7
10.0,128.0,2018.0,6.0,372.0,0.0,0.6989247311827957,0.25,0.02956989247311828,92468.9
10.0,128.0,2018.0,7.0,367.0,0.0,0.6948228882833788,0.25885558583106266,0.027247956403269755,88954.20000000001
10.0,128.0,2018.0,8.0,366.0,0.0,0.7021857923497268,0.24863387978142076,0.030054644808743168,87958.22
10.0,128.0,2018.0,9.0,365.0,0.0,0.7068493150684931,0.2410958904109589,0.030136986301369864,88292.038
10.0,128.0,2018.0,10.0,361.0,0.0,0.7044198895027625,0.24585635359116023,0.027624309392265192,76893.14199999999
10.0,128.0,2018.0,11.0,361.0,0.0,0.7008310249307479,0.24930747922437674,0.027700831024930747,72001.277
10.0,128.0,2018.0,12.0,376.0,0.0,0.6763925729442971,0.2413793103448276,0.029177718832891247,61456.373
10.0,129.0,2018.0,1.0,385.0,0.0,0.8103896103896104,0.11948051948051948,0.04935064935064935,94072.81
10.0,129.0,2018.0,2.0,383.0,0.0,0.8072916666666666,0.12239583333333333,0.049479166666666664,85113.04000000001
10.0,129.0,2018.0,3.0,386.0,0.0,0.8031088082901554,0.12435233160621761,0.04922279792746114,83359.82800000001
10.0,129.0,2018.0,4.0,391.0,0.0,0.8035714285714286,0.12755102040816327,0.04846938775510204,83206.871
10.0,129.0,2018.0,5.0,390.0,0.0,0.8076923076923077,0.12564102564102564,0.04871794871794872,87140.465
10.0,129.0,2018.0,6.0,395.0,0.0,0.810126582278481,0.1240506329113924,0.04810126582278481,97082.364
10.0,129.0,2018.0,7.0,389.0,0.0,0.7974358974358975,0.1282051282051282,0.05384615384615385,127455.561
10.0,129.0,2018.0,8.0,399.0,0.0,0.8045112781954887,0.12280701754385964,0.05263157894736842,126247.182
10.0,129.0,2018.0,9.0,392.0,0.0,0.8,0.12658227848101267,0.05569620253164557,116813.612
10.0,129.0,2018.0,10.0,383.0,0.0,0.7901554404145078,0.12953367875647667,0.05958549222797927,87540.35500000001
10.0,129.0,2018.0,11.0,396.0,0.0,0.7794486215538847,0.14035087719298245,0.06015037593984962,94717.739
10.0,129.0,2018.0,12.0,393.0,0.0,0.7786259541984732,0.14249363867684478,0.058524173027989825,81549.482
10.0,130.0,2018.0,1.0,497.0,0.0,0.8028169014084507,0.13279678068410464,0.0482897384305835,122625.897
10.0,130.0,2018.0,2.0,496.0,0.0,0.798,0.136,0.052,124270.31700000001
10.0,130.0,2018.0,3.0,488.0,0.0,0.7950819672131147,0.13729508196721313,0.05122950819672131,107577.95999999999
10.0,130.0,2018.0,4.0,487.0,0.0,0.7955010224948875,0.13496932515337423,0.053169734151329244,104397.284
10.0,130.0,2018.0,5.0,492.0,0.0,0.790650406504065,0.13617886178861788,0.056910569105691054,130355.164
10.0,130.0,2018.0,6.0,489.0,0.0,0.7893660531697342,0.1411042944785276,0.053169734151329244,156681.419
10.0,130.0,2018.0,7.0,484.0,0.0,0.784394250513347,0.1457905544147844,0.053388090349075976,158321.392
10.0,130.0,2018.0,8.0,487.0,0.0,0.7852760736196319,0.14314928425357873,0.05521472392638037,167349.597
10.0,130.0,2018.0,9.0,493.0,0.0,0.7809330628803245,0.1460446247464503,0.056795131845841784,148310.486
10.0,130.0,2018.0,10.0,491.0,0.0,0.7834008097165992,0.1437246963562753,0.05465587044534413,133221.16499999998
10.0,130.0,2018.0,11.0,487.0,0.0,0.7848360655737705,0.14344262295081966,0.05737704918032787,120112.932
10.0,130.0,2018.0,12.0,489.0,0.0,0.780040733197556,0.1425661914460285,0.06109979633401222,114033.826
10.0,131.0,2018.0,1.0,402.0,0.0,0.7412935323383084,0.17412935323383086,0.06716417910447761,91109.155
10.0,131.0,2018.0,2.0,400.0,0.0,0.7344913151364765,0.18114143920595532,0.07196029776674938,93795.7
10.0,131.0,2018.0,3.0,401.0,0.0,0.7238805970149254,0.1890547263681592,0.07213930348258707,76805.65599999999
10.0,131.0,2018.0,4.0,398.0,0.0,0.7114427860696517,0.20398009950248755,0.06965174129353234,75447.4
10.0,131.0,2018.0,5.0,401.0,0.0,0.7107231920199502,0.20199501246882792,0.07231920199501247,83978.79999999999
10.0,131.0,2018.0,6.0,401.0,0.0,0.7103960396039604,0.20544554455445543,0.06930693069306931,112083.3
10.0,131.0,2018.0,7.0,401.0,0.0,0.7004950495049505,0.2103960396039604,0.07178217821782178,120399.08
10.0,131.0,2018.0,8.0,400.0,0.0,0.6957605985037406,0.2144638403990025,0.07231920199501247,122715.72
10.0,131.0,2018.0,9.0,401.0,0.0,0.6972704714640199,0.21588089330024815,0.06947890818858561,115590.582
10.0,131.0,2018.0,10.0,398.0,0.0,0.6867167919799498,0.22305764411027568,0.07268170426065163,87660.618
10.0,131.0,2018.0,11.0,403.0,0.0,0.6864197530864198,0.22469135802469137,0.07407407407407407,87501.99900000001
10.0,131.0,2018.0,12.0,410.0,0.0,0.6885644768856448,0.22627737226277372,0.0705596107055961,82937.21699999999
10.0,132.0,2018.0,1.0,878.0,0.0,0.8204545454545454,0.1125,0.05795454545454545,190962.692
10.0,132.0,2018.0,2.0,867.0,0.0,0.8172413793103448,0.11609195402298851,0.05862068965517241,178946.707
10.0,132.0,2018.0,3.0,879.0,0.0,0.8156108597285068,0.11990950226244344,0.05656108597285068,163403.45500000002
10.0,132.0,2018.0,4.0,884.0,0.0,0.8171557562076749,0.11738148984198646,0.05756207674943566,166207.025
10.0,132.0,2018.0,5.0,885.0,0.0,0.8153153153153153,0.11711711711711711,0.05855855855855856,196851.23700000002
10.0,132.0,2018.0,6.0,887.0,0.0,0.8181818181818182,0.11784511784511785,0.05499438832772166,249457.627
10.0,132.0,2018.0,7.0,877.0,0.0,0.8181818181818182,0.12045454545454545,0.05227272727272727,282424.6
10.0,132.0,2018.0,8.0,882.0,0.0,0.8178733031674208,0.11877828054298642,0.05542986425339366,251993.728
10.0,132.0,2018.0,9.0,881.0,0.0,0.8163265306122449,0.11904761904761904,0.05668934240362812,230023.464
10.0,132.0,2018.0,10.0,880.0,0.0,0.8045197740112995,0.12655367231638417,0.059887005649717516,195097.223
10.0,132.0,2018.0,11.0,884.0,0.0,0.8024830699774267,0.1275395033860045,0.062076749435665914,179754.425
10.0,132.0,2018.0,12.0,889.0,0.0,0.8006718924972005,0.12541993281075028,0.06382978723404255,163777.34
10.0,133.0,2018.0,1.0,455.0,0.0,0.8087912087912088,0.0967032967032967,0.08791208791208792,129814.16
10.0,133.0,2018.0,2.0,453.0,0.0,0.8145695364238411,0.09271523178807947,0.08609271523178808,115757.28
10.0,133.0,2018.0,3.0,452.0,0.0,0.8131868131868132,0.0945054945054945,0.08571428571428572,113239.868
10.0,133.0,2018.0,4.0,453.0,0.0,0.8101545253863135,0.09713024282560706,0.08388520971302428,114473.848
10.0,133.0,2018.0,5.0,450.0,0.0,0.8088888888888889,0.09555555555555556,0.08666666666666667,119951.47200000001
10.0,133.0,2018.0,6.0,456.0,0.0,0.8135964912280702,0.09210526315789473,0.08333333333333333,149874.3
10.0,133.0,2018.0,7.0,445.0,0.0,0.8157303370786517,0.09662921348314607,0.07640449438202247,166896.017
10.0,133.0,2018.0,8.0,440.0,0.0,0.8081264108352144,0.1038374717832957,0.07900677200902935,182628.038
10.0,133.0,2018.0,9.0,450.0,0.0,0.8101545253863135,0.10375275938189846,0.0772626931567329,172928.798
10.0,133.0,2018.0,10.0,456.0,0.0,0.7986870897155361,0.10065645514223195,0.09409190371991247,128622.78899999999
10.0,133.0,2018.0,11.0,456.0,0.0,0.8004385964912281,0.10087719298245613,0.09210526315789473,126297.57
10.0,133.0,2018.0,12.0,453.0,0.0,0.7991169977924945,0.10154525386313466,0.09271523178807947,114781.093
10.0,134.0,2018.0,1.0,495.0,0.0,0.7777777777777778,0.13737373737373737,0.08080808080808081,130293.448
10.0,134.0,2018.0,2.0,497.0,0.0,0.7735470941883767,0.13627254509018036,0.08016032064128256,122401.55600000001
10.0,134.0,2018.0,3.0,496.0,0.0,0.7706237424547284,0.13682092555331993,0.08048289738430583,107183.70999999999
10.0,134.0,2018.0,4.0,498.0,0.0,0.77,0.14,0.078,107775.329
10.0,134.0,2018.0,5.0,497.0,0.0,0.7710843373493976,0.142570281124498,0.07429718875502007,127915.359
10.0,134.0,2018.0,6.0,492.0,0.0,0.768762677484787,0.1460446247464503,0.07505070993914807,147784.949
10.0,134.0,2018.0,7.0,497.0,0.0,0.7670682730923695,0.14859437751004015,0.07429718875502007,177722.53900000002
10.0,134.0,2018.0,8.0,500.0,0.0,0.7664670658682635,0.1497005988023952,0.07584830339321358,176858.191
10.0,134.0,2018.0,9.0,492.0,0.0,0.7667342799188641,0.14807302231237324,0.07910750507099391,153855.31900000002
10.0,134.0,2018.0,10.0,513.0,0.0,0.7591522157996147,0.15028901734104047,0.08092485549132948,140708.94799999997
10.0,134.0,2018.0,11.0,506.0,0.0,0.7583497053045186,0.14734774066797643,0.0825147347740668,110800.346
10.0,134.0,2018.0,12.0,506.0,0.0,0.7578740157480315,0.1515748031496063,0.07874015748031496,124032.06499999999
10.0,135.0,2018.0,1.0,588.0,0.0,0.7894736842105263,0.09168081494057725,0.11544991511035653,166271.948
10.0,135.0,2018.0,2.0,585.0,0.0,0.7925170068027211,0.09693877551020408,0.10714285714285714,165701.588
10.0,135.0,2018.0,3.0,584.0,0.0,0.7846153846153846,0.09914529914529914,0.11282051282051282,144865.14
10.0,135.0,2018.0,4.0,583.0,0.0,0.7893835616438356,0.0976027397260274,0.1095890410958904,147836.54
10.0,135.0,2018.0,5.0,581.0,0.0,0.7814113597246127,0.09982788296041308,0.1153184165232358,172064.737
10.0,135.0,2018.0,6.0,575.0,0.0,0.7820069204152249,0.10726643598615918,0.10553633217993079,205303.29200000002
10.0,135.0,2018.0,7.0,566.0,0.0,0.7855887521968365,0.10896309314586995,0.10017574692442882,214096.856
10.0,135.0,2018.0,8.0,583.0,0.0,0.7836456558773425,0.1141396933560477,0.09710391822827939,215109.11200000002
10.0,135.0,2018.0,9.0,599.0,0.0,0.775,0.11333333333333333,0.10666666666666667,196938.62
10.0,135.0,2018.0,10.0,608.0,0.0,0.765089722675367,0.11745513866231648,0.11092985318107668,173347.20799999998
10.0,135.0,2018.0,11.0,624.0,0.0,0.7667731629392971,0.11980830670926518,0.10862619808306709,165360.96000000002
10.0,135.0,2018.0,12.0,630.0,0.0,0.7658227848101266,0.12341772151898735,0.1060126582278481,158344.38
10.0,136.0,2018.0,1.0,261.0,0.0,0.8160919540229885,0.11494252873563218,0.06513409961685823,73737.66
10.0,136.0,2018.0,2.0,259.0,0.0,0.8108108108108109,0.11969111969111969,0.06563706563706563,66120.44399999999
10.0,136.0,2018.0,3.0,259.0,0.0,0.8146718146718147,0.11969111969111969,0.06177606177606178,61562.4
10.0,136.0,2018.0,4.0,258.0,0.0,0.810077519379845,0.11627906976744186,0.06976744186046512,67191.518
10.0,136.0,2018.0,5.0,261.0,0.0,0.8007662835249042,0.12643678160919541,0.06896551724137931,67870.82699999999
10.0,136.0,2018.0,6.0,261.0,0.0,0.8007662835249042,0.12643678160919541,0.06896551724137931,74504.899
10.0,136.0,2018.0,7.0,258.0,0.0,0.803088803088803,0.1274131274131274,0.06563706563706563,93596.024
10.0,136.0,2018.0,8.0,256.0,0.0,0.80859375,0.12109375,0.06640625,96044.586
10.0,136.0,2018.0,9.0,257.0,0.0,0.8062015503875969,0.12015503875968993,0.06976744186046512,88379.8
10.0,136.0,2018.0,10.0,258.0,0.0,0.8185328185328186,0.11196911196911197,0.06563706563706563,67897.06
10.0,136.0,2018.0,11.0,260.0,0.0,0.8153846153846154,0.11538461538461539,0.06538461538461539,68024.90400000001
10.0,136.0,2018.0,12.0,260.0,0.0,0.8192307692307692,0.11538461538461539,0.06153846153846154,62537.542
10.0,137.0,2018.0,1.0,355.0,0.0,0.8,0.11830985915492957,0.061971830985915494,98388.8
10.0,137.0,2018.0,2.0,349.0,0.0,0.8051575931232091,0.11461318051575932,0.06017191977077364,93414.02
10.0,137.0,2018.0,3.0,352.0,0.0,0.7982954545454546,0.125,0.056818181818181816,87356.628
10.0,137.0,2018.0,4.0,351.0,0.0,0.7903682719546742,0.13314447592067988,0.056657223796033995,92893.391
10.0,137.0,2018.0,5.0,354.0,0.0,0.7932960893854749,0.13128491620111732,0.055865921787709494,89246.7
10.0,137.0,2018.0,6.0,361.0,0.0,0.7955801104972375,0.13812154696132597,0.052486187845303865,107275.6
10.0,137.0,2018.0,7.0,358.0,0.0,0.7966573816155988,0.13649025069637882,0.052924791086350974,122990.2
10.0,137.0,2018.0,8.0,355.0,0.0,0.7865168539325843,0.14606741573033707,0.05337078651685393,127477.20000000001
10.0,137.0,2018.0,9.0,360.0,0.0,0.787292817679558,0.1464088397790055,0.052486187845303865,126536.4
10.0,137.0,2018.0,10.0,359.0,0.0,0.7867036011080333,0.1440443213296399,0.055401662049861494,90001.3
10.0,137.0,2018.0,11.0,363.0,0.0,0.7835616438356164,0.14246575342465753,0.057534246575342465,103703.8
10.0,137.0,2018.0,12.0,359.0,0.0,0.7805555555555556,0.14166666666666666,0.06111111111111111,85682.3
10.0,138.0,2018.0,1.0,786.0,0.0,0.8091603053435115,0.13104325699745548,0.04198473282442748,205088.691
10.0,138.0,2018.0,2.0,788.0,0.0,0.8075949367088607,0.13291139240506328,0.04177215189873418,198068.269
10.0,138.0,2018.0,3.0,792.0,0.0,0.8025157232704403,0.13584905660377358,0.042767295597484274,171072.088
10.0,138.0,2018.0,4.0,793.0,0.0,0.7957124842370744,0.1437578814627995,0.04287515762925599,194997.721
10.0,138.0,2018.0,5.0,790.0,0.0,0.7964601769911505,0.1415929203539823,0.04298356510745891,193728.339
10.0,138.0,2018.0,6.0,794.0,0.0,0.7962264150943397,0.14088050314465408,0.042767295597484274,227270.896
10.0,138.0,2018.0,7.0,788.0,0.0,0.7969543147208121,0.14086294416243655,0.04187817258883249,254050.324
10.0,138.0,2018.0,8.0,794.0,0.0,0.7984886649874056,0.14105793450881612,0.04030226700251889,238997.641
10.0,138.0,2018.0,9.0,837.0,0.0,0.7883472057074911,0.1403091557669441,0.041617122473246136,253919.75900000002
10.0,138.0,2018.0,10.0,839.0,0.0,0.7798816568047338,0.14792899408284024,0.040236686390532544,201804.5
10.0,138.0,2018.0,11.0,840.0,0.0,0.776595744680851,0.15011820330969267,0.041371158392434985,199760.95
10.0,138.0,2018.0,12.0,836.0,0.0,0.7711561382598331,0.1501787842669845,0.04290822407628129,185381.498
10.0,139.0,2018.0,1.0,457.0,0.0,0.7117903930131004,0.13755458515283842,0.043668122270742356,119586.337
10.0,139.0,2018.0,2.0,463.0,0.0,0.7112068965517241,0.14224137931034483,0.04310344827586207,113886.6
10.0,139.0,2018.0,3.0,462.0,0.0,0.7118279569892473,0.13978494623655913,0.043010752688172046,95704.7
10.0,139.0,2018.0,4.0,464.0,0.0,0.709051724137931,0.14655172413793102,0.04310344827586207,103512.6
10.0,139.0,2018.0,5.0,463.0,0.0,0.7192224622030238,0.14254859611231102,0.04319654427645788,117764.5
10.0,139.0,2018.0,6.0,461.0,0.0,0.7180043383947939,0.1475054229934924,0.04121475054229935,141572.0
10.0,139.0,2018.0,7.0,462.0,0.0,0.714902807775378,0.1468682505399568,0.04103671706263499,138996.30000000002
10.0,139.0,2018.0,8.0,462.0,0.0,0.7142857142857143,0.1471861471861472,0.04112554112554113,129697.1
10.0,139.0,2018.0,9.0,458.0,0.0,0.7080610021786492,0.1503267973856209,0.04139433551198257,134479.5
10.0,139.0,2018.0,10.0,456.0,0.0,0.7052401746724891,0.15065502183406113,0.043668122270742356,117651.89600000001
10.0,139.0,2018.0,11.0,455.0,0.0,0.6986899563318777,0.15502183406113537,0.043668122270742356,107614.002
10.0,139.0,2018.0,12.0,455.0,0.0,0.6899563318777293,0.1615720524017467,0.04585152838427948,102360.033
10.0,146.0,2018.0,1.0,750.0,0.0,0.7816245006657789,0.037283621837549935,0.17709720372836218,263339.677
10.0,146.0,2018.0,2.0,721.0,0.0,0.7850208044382802,0.036061026352288486,0.17337031900138697,241173.347
10.0,146.0,2018.0,3.0,742.0,0.0,0.7718120805369127,0.038926174496644296,0.1825503355704698,233223.76299999998
10.0,146.0,2018.0,4.0,760.0,0.0,0.7766097240473062,0.040735873850197106,0.1773981603153745,244464.311
10.0,146.0,2018.0,5.0,762.0,0.0,0.7745740498034076,0.039318479685452164,0.17955439056356487,278154.255
10.0,146.0,2018.0,6.0,701.0,0.0,0.7911931818181818,0.041193181818181816,0.16051136363636365,333846.104
10.0,146.0,2018.0,7.0,716.0,0.0,0.7983310152990264,0.04172461752433936,0.15438108484005564,351634.94700000004
10.0,146.0,2018.0,8.0,729.0,0.0,0.7931506849315069,0.03972602739726028,0.16027397260273973,349291.11899999995
10.0,146.0,2018.0,9.0,725.0,0.0,0.7802197802197802,0.04120879120879121,0.1717032967032967,278624.88200000004
10.0,146.0,2018.0,10.0,728.0,0.0,0.7681755829903978,0.04526748971193416,0.17832647462277093,266727.56299999997
10.0,146.0,2018.0,11.0,759.0,0.0,0.7680209698558322,0.04325032765399738,0.182175622542595,249530.28600000002
10.0,146.0,2018.0,12.0,734.0,0.0,0.7540760869565217,0.04483695652173913,0.19157608695652173,248186.31399999998
10.0,148.0,2018.0,1.0,452.0,0.0,0.8035320088300221,0.10596026490066225,0.07947019867549669,134623.527
10.0,148.0,2018.0,2.0,451.0,0.0,0.7964601769911505,0.11283185840707964,0.07964601769911504,136950.625
10.0,148.0,2018.0,3.0,453.0,0.0,0.7907488986784141,0.11894273127753303,0.07929515418502203,106578.85500000001
10.0,148.0,2018.0,4.0,457.0,0.0,0.7899343544857768,0.11816192560175055,0.08096280087527352,114915.62
10.0,148.0,2018.0,5.0,455.0,0.0,0.7894736842105263,0.1206140350877193,0.08114035087719298,128580.22
10.0,148.0,2018.0,6.0,450.0,0.0,0.7920353982300885,0.1261061946902655,0.07079646017699115,166782.668
10.0,148.0,2018.0,7.0,450.0,0.0,0.7902869757174393,0.12582781456953643,0.0728476821192053,166369.449
10.0,148.0,2018.0,8.0,457.0,0.0,0.7925764192139738,0.1222707423580786,0.07423580786026202,151347.63
10.0,148.0,2018.0,9.0,458.0,0.0,0.7903930131004366,0.1222707423580786,0.07641921397379912,152274.338
10.0,148.0,2018.0,10.0,462.0,0.0,0.7883369330453563,0.11879049676025918,0.08207343412526998,131521.40899999999
10.0,148.0,2018.0,11.0,457.0,0.0,0.7882096069868996,0.11790393013100436,0.08296943231441048,123709.278
10.0,148.0,2018.0,12.0,456.0,0.0,0.7916666666666666,0.11403508771929824,0.08114035087719298,116152.477
10.0,149.0,2018.0,1.0,457.0,0.0,0.7489082969432315,0.03275109170305677,0.21615720524017468,181856.53
10.0,149.0,2018.0,2.0,452.0,0.0,0.7483443708609272,0.033112582781456956,0.2163355408388521,166523.34000000003
10.0,149.0,2018.0,3.0,461.0,0.0,0.7467532467532467,0.03463203463203463,0.21428571428571427,156284.19999999998
10.0,149.0,2018.0,4.0,466.0,0.0,0.7381974248927039,0.034334763948497854,0.22317596566523606,165032.02000000002
10.0,149.0,2018.0,5.0,461.0,0.0,0.7359307359307359,0.0367965367965368,0.22294372294372294,175211.03999999998
10.0,149.0,2018.0,6.0,442.0,0.0,0.7607223476297968,0.03611738148984198,0.20090293453724606,201726.264
10.0,149.0,2018.0,7.0,438.0,0.0,0.7699316628701595,0.0387243735763098,0.18906605922551253,226059.946
10.0,149.0,2018.0,8.0,444.0,0.0,0.7680180180180181,0.038288288288288286,0.19144144144144143,209655.91599999997
10.0,149.0,2018.0,9.0,439.0,0.0,0.7562642369020501,0.04100227790432802,0.20045558086560364,199163.10700000002
10.0,149.0,2018.0,10.0,465.0,0.0,0.7381974248927039,0.03648068669527897,0.22103004291845493,173168.486
10.0,149.0,2018.0,11.0,468.0,0.0,0.7356076759061834,0.03411513859275053,0.2260127931769723,166370.049
10.0,149.0,2018.0,12.0,452.0,0.0,0.7367256637168141,0.035398230088495575,0.22123893805309736,160817.408
10.0,150.0,2018.0,1.0,426.0,0.0,0.8051643192488263,0.07746478873239436,0.11737089201877934,119327.695
10.0,150.0,2018.0,2.0,417.0,0.0,0.801909307875895,0.081145584725537,0.11694510739856802,106166.56700000001
10.0,150.0,2018.0,3.0,419.0,0.0,0.801909307875895,0.081145584725537,0.11694510739856802,102970.983
10.0,150.0,2018.0,4.0,422.0,0.0,0.7990543735224587,0.0851063829787234,0.11583924349881797,105365.133
10.0,150.0,2018.0,5.0,426.0,0.0,0.7920560747663551,0.0911214953271028,0.11682242990654206,121705.06600000002
10.0,150.0,2018.0,6.0,421.0,0.0,0.8009478672985783,0.0947867298578199,0.10426540284360189,136166.76
10.0,150.0,2018.0,7.0,413.0,0.0,0.8024096385542169,0.0963855421686747,0.10120481927710843,173239.50199999998
10.0,150.0,2018.0,8.0,415.0,0.0,0.8042959427207638,0.0954653937947494,0.10023866348448687,175124.21899999998
10.0,150.0,2018.0,9.0,415.0,0.0,0.80622009569378,0.09330143540669857,0.10047846889952153,157096.99
10.0,150.0,2018.0,10.0,418.0,0.0,0.8014354066985646,0.09090909090909091,0.1076555023923445,126624.87299999999
10.0,150.0,2018.0,11.0,422.0,0.0,0.7877358490566038,0.08962264150943396,0.12264150943396226,112029.97200000001
10.0,150.0,2018.0,12.0,419.0,0.0,0.7899761336515513,0.0883054892601432,0.12171837708830549,110711.55
10.0,168.0,2018.0,1.0,449.0,0.0,0.7555555555555555,0.02,0.2222222222222222,197265.355
10.0,168.0,2018.0,2.0,448.0,0.0,0.7522321428571429,0.024553571428571428,0.22321428571428573,186545.157
10.0,168.0,2018.0,3.0,459.0,0.0,0.7434782608695653,0.02826086956521739,0.22826086956521738,160747.15099999998
10.0,168.0,2018.0,4.0,456.0,0.0,0.7456140350877193,0.02631578947368421,0.22807017543859648,176465.602
10.0,168.0,2018.0,5.0,463.0,0.0,0.7408207343412527,0.028077753779697623,0.2267818574514039,179261.044
10.0,168.0,2018.0,6.0,442.0,0.0,0.7692307692307693,0.029411764705882353,0.19909502262443438,213844.62399999998
10.0,168.0,2018.0,7.0,415.0,0.0,0.7721822541966427,0.03357314148681055,0.19184652278177458,220088.34600000002
10.0,168.0,2018.0,8.0,430.0,0.0,0.7633410672853829,0.03480278422273782,0.19953596287703015,208953.257
10.0,168.0,2018.0,9.0,432.0,0.0,0.7621247113163973,0.03464203233256351,0.20092378752886836,211707.087
10.0,168.0,2018.0,10.0,450.0,0.0,0.7405764966740577,0.03547671840354767,0.22172949002217296,176542.349
10.0,168.0,2018.0,11.0,452.0,0.0,0.7400881057268722,0.03303964757709251,0.22466960352422907,168439.82900000003
10.0,168.0,2018.0,12.0,452.0,0.0,0.7345132743362832,0.030973451327433628,0.2323008849557522,163320.309
10.0,201.0,2018.0,1.0,496.0,0.0,0.8346774193548387,0.11491935483870967,0.04032258064516129,128040.932
10.0,201.0,2018.0,2.0,496.0,0.0,0.8293172690763052,0.12248995983935743,0.040160642570281124,115874.691
10.0,201.0,2018.0,3.0,495.0,0.0,0.8205645161290323,0.12903225806451613,0.04032258064516129,107529.796
10.0,201.0,2018.0,4.0,500.0,0.0,0.8223552894211577,0.1277445109780439,0.03992015968063872,117624.882
10.0,201.0,2018.0,5.0,495.0,0.0,0.8266129032258065,0.12903225806451613,0.036290322580645164,114462.29000000001
10.0,201.0,2018.0,6.0,494.0,0.0,0.8279352226720648,0.12550607287449392,0.038461538461538464,131312.49599999998
10.0,201.0,2018.0,7.0,499.0,0.0,0.8336673346693386,0.12024048096192384,0.03807615230460922,160181.947
10.0,201.0,2018.0,8.0,493.0,0.0,0.8323232323232324,0.1191919191919192,0.04040404040404041,154281.188
10.0,201.0,2018.0,9.0,495.0,0.0,0.8216432865731463,0.1282565130260521,0.04008016032064128,153299.764
